"label","n","rssi0","rssi1","rssi2","dist0","dist1","dist2","x","y"
"c","10","-60.0","-51.0","-42.0","317.69965637689495","226.1377582127925","93.87253290256162","376.7675160237122","92.16784544782804"
"c","10","-60.0","-51.0","-42.0","317.69965637689495","226.1377582127925","93.87253290256162","376.7675160237122","92.16784544782804"
"c","10","-60.0","-51.0","-42.0","317.69965637689495","226.1377582127925","93.87253290256162","376.7675160237122","92.16784544782804"
"c","10","-59.0","-44.0","-40.0","296.11472294300324","150.77985049497892","80.00253262586241","367.7362699308829","117.88450483724212"
"c","10","-61.0","-51.0","-42.0","340.8579980720005","226.1377582127925","93.87253290256162","389.47676868009114","101.69978494011224"
"c","10","-62.0","-50.0","-42.0","365.7044397675386","213.4155067038116","93.87253290256162","404.1064040267889","119.66214543496403"
"c","10","-62.0","-50.0","-43.0","365.7044397675386","213.4155067038116","101.68477609614843","402.8332863133045","120.61698372007736"
"c","10","-61.0","-49.0","-43.0","340.8579980720005","201.40899450673038","101.68477609614843","388.2036509666067","115.87050150184464"
"c","1","-61.0","-48.0","-45.0","340.8579980720005","190.07795494687755","119.31381640647665","384.9569900534779","123.85043982597243"
"c","1","-61.0","-48.0","-45.0","340.8579980720005","190.07795494687755","119.31381640647665","384.9569900534779","123.85043982597243"
"c","1","-57.0","-50.0","-48.0","257.2447460220365","213.4155067038116","151.65018291617812","335.98090114785987","86.3001752069769"
"c","1","-57.0","-50.0","-48.0","257.2447460220365","213.4155067038116","151.65018291617812","335.98090114785987","86.3001752069769"
"c","1","-57.0","-47.0","-46.0","257.2447460220365","179.38438670662197","129.2433295590607","341.22585093369173","99.07573825202016"
"c","1","-57.0","-47.0","-46.0","257.2447460220365","179.38438670662197","129.2433295590607","341.22585093369173","99.07573825202016"
"c","1","-57.0","-47.0","-45.0","257.2447460220365","179.38438670662197","119.31381640647665","343.2825604753864","97.5332060957492"
"c","1","-57.0","-47.0","-45.0","257.2447460220365","179.38438670662197","119.31381640647665","343.2825604753864","97.5332060957492"
"c","1","-57.0","-47.0","-45.0","257.2447460220365","179.38438670662197","119.31381640647665","343.2825604753864","97.5332060957492"
"c","1","-57.0","-44.0","-44.0","257.2447460220365","150.77985049497892","110.14716839968943","345.03538387456047","108.02383214489701"
"c","1","-56.0","-44.0","-41.0","239.76719888702527","150.77985049497892","86.6604891297616","341.64855773826736","99.70576462985217"
"c","1","-56.0","-44.0","-41.0","239.76719888702527","150.77985049497892","86.6604891297616","341.64855773826736","99.70576462985217"
"c","1","-55.0","-44.0","-41.0","223.47709934260686","150.77985049497892","86.6604891297616","335.3599779619799","94.98932979763657"
"c","1","-55.0","-44.0","-41.0","223.47709934260686","150.77985049497892","86.6604891297616","335.3599779619799","94.98932979763657"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-46.0","223.47709934260686","150.77985049497892","129.2433295590607","327.69847974589453","100.7354534597006"
"c","1","-55.0","-44.0","-46.0","223.47709934260686","150.77985049497892","129.2433295590607","327.69847974589453","100.7354534597006"
"c","1","-55.0","-44.0","-42.0","223.47709934260686","150.77985049497892","93.87253290256162","334.27496791420236","95.80308733346972"
"c","1","-55.0","-44.0","-42.0","223.47709934260686","150.77985049497892","93.87253290256162","334.27496791420236","95.80308733346972"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-41.0","223.47709934260686","150.77985049497892","86.6604891297616","335.3599779619799","94.98932979763657"
"c","1","-55.0","-44.0","-41.0","223.47709934260686","150.77985049497892","86.6604891297616","335.3599779619799","94.98932979763657"
"c","1","-55.0","-44.0","-41.0","223.47709934260686","150.77985049497892","86.6604891297616","335.3599779619799","94.98932979763657"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
