label,rssi1,rssi2,rssi3,KF rssi1,KF rssi2,KF rssi3,dist1,dist2,dist3,measured dist1,measured dist2,measured dist3,estimated x,estimated y,estimated x (KF),estimated y (KF)
e,-60.04,-29.0,-55.0,-28.276154014205915,-13.613606678249976,-28.315457951681005,318.59504336173836,63.26108690937249,279.76293572699115,34.09096608464066,25.954538726745586,36.509458694241715,319.36291787340286,194.85385726708884,299.8577111620313,88.21741148855901
f,-58.0,-53.33,-60.24,-29.102225836526635,-16.347457434686063,-29.512808361312175,275.9962983390512,258.80094048150426,417.30671585229925,36.131115806755496,30.406173001745074,40.002601565347845,218.3575513345224,160.22687387754246,299.75437449787097,88.16037184263315
a,-57.0,-55.15,-56.35,-29.587103546458614,-19.184445876520332,-29.680883977215206,257.2447460220365,287.563387862012,310.1217060937296,37.385023477592476,35.83470423119157,40.51899215548832,274.99948897121374,85.60307991816987,299.796542712603,87.79448540690171
b,-43.77,-35.76,-50.0,-26.983527834560253,-17.24773827993973,-28.375412137148633,101.41000217503222,93.5688123359602,191.02011863981255,31.127257725149764,32.03326630159917,36.67688202705076,278.1627523466433,105.78901811398988,299.68642708188474,87.66364971800984
c,-55.76,-43.0,-50.28,-27.418069744467928,-17.167806934686816,-27.29150405937802,235.7524154427729,142.2971486426036,195.14567485790803,32.09364521935089,31.88534950481677,33.765197605785715,314.58113914279454,120.72754923701234,299.9082612450898,87.58546225420916
d,-52.3,-42.25,-54.94,-27.024720165738508,-16.919761928954994,-27.41483289552814,184.8118512131372,136.24979728858779,278.4848948753572,31.217603843549906,31.430664769083116,34.08448106707135,263.8346530625733,134.11327656262685,299.8439891167678,87.60032328980711
e,-59.29,-28.97,-54.76,-28.27844966249954,-13.677554417874635,-27.50305427483311,302.21878616919605,63.151291411447986,274.6856965942653,34.096472925143054,26.05082105683032,34.31472620702343,313.2366356667545,186.75765963324486,299.9875575260601,88.11423709070499
f,-57.4,-54.0,-60.86,-28.953254320926344,-16.54048788846283,-28.98449235810956,264.58743189675545,269.03848846542667,437.5256777447022,35.75438310654446,30.74793259492607,38.421885630232694,198.81482535979933,160.41988203259882,299.83511217995573,88.03984155561749
a,-57.0,-55.79,-57.75,-29.444503552581722,-19.484355083039766,-29.583080434579337,257.2447460220365,298.41987374399736,345.0891168350234,37.01180507209321,36.462435532117944,40.217697997045285,255.90696733163804,91.9703223894699,299.79367540209427,87.70519908563026
b,-44.04,-36.28,-50.52,-26.91143180706967,-17.612893703252666,-28.453968011008158,103.35490993779386,96.42898923900754,198.7527110787793,30.969760134115365,32.71778001248649,36.89741354991195,275.982997705904,107.24236102381312,299.6647557634095,87.61227431971686
c,-55.97,-43.69,-49.91,-27.39682146759469,-17.626568463263897,-27.31684152363347,239.26163561443965,148.09749205844324,189.71265906502433,32.045700483732226,32.74369668694212,33.83054820561196,317.7126977228123,118.3570556115111,299.90201743966736,87.51695847870772
d,-52.0,-43.0,-58.44,-26.933546861720973,-17.471261876084068,-28.26758797185859,180.95175272689156,142.2971486426036,363.74697488517774,31.01798672324486,32.45056006896634,36.37632964904289,217.02639589734667,165.34902595588864,299.699065118023,87.61204697595002
e,-59.47,-29.63,-55.0,-28.236296987919523,-14.28605020488045,-28.331227010139028,306.0706394307641,65.61140367862492,279.76293572699115,33.995498011715405,26.985056181596654,36.55341990955128,312.8432800958102,189.58551496423902,299.8496178149838,88.14716242368793
f,-58.0,-53.46,-61.0,-29.050999278633814,-16.921622336436734,-29.75369847738687,275.9962983390512,260.75639883323765,442.2251684853027,36.00112372823406,31.434050783607105,40.744769769233265,200.5090475458368,172.34328579609746,299.6966205384565,88.11251129744416
a,-57.0,-53.55,-61.89,-29.52859399637671,-19.27623230375179,-31.197975757683405,257.2447460220365,262.1188262544581,473.3038376663031,37.23143679676822,36.0256634648034,45.49235439545964,168.46528050524324,182.98676496972666,299.4305213145914,88.03752333639709
b,-44.2,-35.88,-51.56,-27.018896521470452,-17.308444113042675,-30.091205914257085,104.52500377235823,94.22123019974292,215.1696250705338,31.2048150907261,32.14606366284605,41.80782856886679,270.5229240505145,112.16760220368731,299.35487162933555,87.90931012278666
c,-55.48,-43.21,-51.03,-27.37606079247256,-17.226705591849903,-28.972036088580253,231.15338775601595,144.03800282494984,206.64056950835845,31.99892515444489,31.99427790660873,38.385380200099725,308.9429697536203,121.64895070138829,299.62541149827797,87.7813131166346
d,-52.0,-43.0,-58.54,-26.911409544825197,-17.104498377907003,-29.689006350288338,180.95175272689156,142.2971486426036,366.5334473164608,30.969711624345774,31.76867885814986,40.544115263613605,215.33064067770448,166.62084237062027,299.42941479632157,87.86528150488738
e,-58.64,-28.74,-54.69,-28.024985971839033,-13.753200419729815,-29.440076328409013,288.70850205742926,62.3158324065224,273.2222670437806,33.49380064634262,26.16517803259234,39.78118685752229,307.25182662641805,181.397800269845,299.6160765449532,88.33446526660968
f,-58.0,-52.9,-59.4,-28.864168337384612,-16.325042198992122,-30.286120596962704,275.9962983390512,252.4367572412704,391.39557819314183,35.53097390664766,30.366733897387977,42.434346230628464,235.81954838976228,151.19738907064135,299.5514803056117,88.26177924474136
a,-57.0,-52.84,-54.68,-29.366149797392985,-18.597374112700955,-29.946757261068793,257.2447460220365,251.5612627280638,273.01384311121535,36.808322941484164,34.63703159115691,41.34950010510935,293.03191735465566,96.34080004726341,299.7042262323518,87.91574117613338
b,-44.0,-39.82,-49.96,-26.834568423006687,-17.622610872573237,-28.563224331225527,103.06443887395848,118.36638552596676,190.4379167349044,30.80272559333216,32.736194072910706,37.20633740453814,278.62973202506123,99.2922976536067,299.63708030076486,87.61862665142492
c,-55.09,-43.0,-50.17,-27.131156635829765,-17.4705024639325,-27.396413784882803,224.89672577470213,142.2971486426036,193.5143995417333,31.452264338031398,32.44913316754379,34.036605123141726,310.94226202848665,117.20587691909296,299.8589620364006,87.52615183353005
d,-52.0,-42.32,-55.72,-26.704148268434245,-17.173745697055566,-27.651801179929723,180.95175272689156,136.80317050028228,295.5647042118655,30.52136353251026,31.896315942718424,34.706461684187005,254.4875353659055,139.16988517057692,299.7725126243731,87.56333885817759
e,-59.57,-28.0,-54.52,-28.064380087995957,-13.65199698578623,-27.62598997808524,308.2317309871075,59.70209054913083,269.7006010371133,33.58676588142721,26.01229796787445,34.63816680946657,318.55698815627363,187.8853343470097,299.94022353537787,88.10912134447204
f,-58.0,-54.53,-59.0,-28.908716410315122,-16.6124217252315,-28.640274536507654,275.9962983390512,277.4229483480151,379.62869288142656,35.64251620683766,30.876271315066283,37.42575191690197,243.38001019833175,128.97807288469258,299.8914183791743,87.97774225466065
a,-57.0,-53.48,-55.96,-29.413374506555606,-18.99915626730607,-28.849457967595587,257.2447460220365,261.05854719660016,301.0278670233373,36.93082963030355,35.45229267840313,38.02798696270284,279.6309021927683,100.30594121985193,299.9314653206225,87.68517741081732
b,-44.0,-37.0,-49.99,-26.882477418151456,-17.332883951347753,-27.675098127147557,103.06443887395848,100.53413235792004,190.87440151083626,30.90673225300912,32.19158733018965,34.76821960478208,278.4910345069033,104.27568260912768,299.78866417006066,87.55716162710694
c,-54.58,-43.0,-50.0,-27.062206337903923,-17.213720349028357,-26.651306494609244,216.9697523603753,142.2971486426036,191.02011863981255,31.30004921456429,31.97023079560264,32.15523822953125,308.82265642846215,114.41725133803764,299.95477811269683,87.48091319511491
d,-52.0,-42.0,-53.48,-26.64797687215521,-16.87716504301458,-26.563277668916015,180.95175272689156,134.29167388973838,249.12310749312724,30.400975313692065,31.353236470896356,31.93995216572135,275.56767843991827,124.21084509359413,299.92004896306264,87.48645560623272
e,-59.37,-28.0,-55.52,-27.97424313868551,-13.396757073580785,-26.975254403922534,303.9246998404431,59.70209054913083,291.0878829467381,33.374432934684506,25.63068267823521,32.96006672272011,306.3650563122412,193.73356221227755,300.02290564612133,88.05397186435822
f,-58.0,-53.0,-60.01,-28.834603531047406,-16.048646228381973,-28.37840393703584,275.9962983390512,253.902690963479,410.046080496243,35.45714043506072,29.88460526192549,36.68525677459467,223.3634738054393,159.6116199188738,299.9261672860114,88.01052350570457
a,-56.76,-54.44,-65.67,-29.29923208426512,-18.734979333420696,-30.90383631783242,252.9373096744283,275.9809739675169,631.5643275164348,36.63542576880715,34.914115109247255,44.48258135347661,20.91981902837595,281.57486652031605,299.46954531449427,88.05178974837929
b,-44.0,-37.28,-49.48,-26.788302334704618,-17.181392084933496,-29.41903054568506,103.06443887395848,102.17737122306868,183.58836730888714,30.702617771215866,31.910441213289243,39.71734708818878,280.76465829105086,102.15408549464576,299.47098589856813,87.80222867554717
c,-54.97,-43.0,-49.89,-27.074910700335344,-17.09825126127302,-28.180325101431023,223.00588470517505,142.2971486426036,189.42332996050004,31.328039979967837,31.757189282122383,36.13489459399158,311.5420222331778,115.69741595176993,299.7297629013896,87.66883659631515
d,-52.0,-42.85,-52.95,-26.665614602986075,-16.98621667264606,-27.782720386148533,180.95175272689156,141.06657794586016,239.2481782370386,30.438725795041016,31.551841484027154,35.05494515330611,279.58653835432693,118.86479298622815,299.748055706937,87.60270487853788
e,-59.54,-28.0,-55.88,-28.033836952309827,-13.507670677200093,-28.10667232712212,307.58180621276006,59.70209054913083,299.1956839347455,33.514665426438505,25.79581956581401,35.93236282217671,304.24042518993645,198.12246597900673,299.8600817505514,88.17719930155411
f,-57.52,-52.28,-61.24,-28.78202343895462,-15.994006201779259,-29.617069565731214,266.83083808925346,243.53499931253518,450.3991759372681,35.326208760602015,29.790204528578613,40.32215025361366,190.28273205870263,184.6497012875441,299.68505435360225,88.18681515922722
a,-57.0,-52.76,-57.53,-29.31120830000235,-18.314618281943158,-30.09417858771056,257.2447460220365,250.39865812686588,339.34384480318465,36.66630927547677,34.074553488213915,41.81731387328948,259.1838452917785,122.4563302364249,299.66310874692306,87.98184724038734
b,-44.24,-36.0,-50.08,-26.85683428499334,-16.532544444644234,-28.799761132568335,104.8195912108081,94.87819711206384,192.18986756917536,30.851019423767685,30.73379327062459,37.884038844340296,278.3751679211198,106.20021707711676,299.5971541669385,87.81115856315137
c,-55.16,-42.88,-49.52,-27.180789278194176,-16.51819483947398,-27.523271490713782,226.00711147521366,141.31183777855557,184.1496289473192,31.56229167539766,30.70826746341692,34.367708914472885,314.30677382994526,115.65764330381211,299.84586569981076,87.68207643163957
d,-52.0,-43.0,-58.13,-26.759601262550163,-16.534189521897147,-28.36706768133726,180.95175272689156,142.2971486426036,355.24281602989004,30.640679674307382,30.736720973020287,36.65353404483016,222.12173206173986,161.52752383259374,299.66280807744,87.74552548533278
e,-59.88,-28.59,-56.0,-28.193205309133585,-13.27225992738199,-28.634002232965827,315.0285656529961,61.776931676366246,301.9481616821755,33.89258284548831,25.446580503216083,37.40784211166913,306.72525402844906,201.73931934121026,299.7911337670723,88.28312306548534
f,-58.0,-52.66,-60.76,-29.02903549692143,-15.902374261340647,-29.95196259718862,275.9962983390512,248.95295530445364,434.19950588251623,35.94553196989556,29.632562316971566,41.3659287786076,206.37062149019772,175.46751230989824,299.65078433740166,88.27940239586079
a,-57.0,-53.24,-62.01,-29.523596715379448,-18.370627236066568,-31.384527332462056,257.2447460220365,257.4557585920991,477.6580391167286,37.21834829362981,34.18524029002125,46.14462763700547,165.01471418591987,188.6032040151962,299.3798989916234,88.23579425130679
b,-44.0,-36.0,-49.99,-26.98166959983364,-16.605878547832788,-29.882418661716162,103.06443887395848,94.87819711206384,190.87440151083626,31.123188274317986,30.864575377113795,41.14697757891106,278.49103450690336,105.65723196128283,299.39631590373267,87.97280161613685
c,-54.19,-42.86,-50.05,-27.061276865409393,-16.598216996244133,-28.55211396561419,211.09700087761914,141.14828389010006,191.75037463236296,31.29800234520564,30.850885974774005,37.1748049071355,306.494781339895,113.42779616308529,299.66466569243073,87.78623546239191
d,-52.24,-43.0,-58.98,-26.70157081222671,-16.620996604003963,-29.412492674685623,184.0332995254342,142.2971486426036,379.0497245073367,30.515829029720415,30.891605632140323,39.69753613188786,208.4913014042753,173.15624497479726,299.46276787202385,87.87407974953142
e,-60.43,-29.0,-55.61,-28.261906779243787,-13.4550078240087,-29.404511824080785,327.4584071495836,63.26108690937249,293.09399915184105,34.05680945572016,25.71727873249847,39.67336607430746,317.77076339510256,203.2057315736572,299.6549085788643,88.38192837197451
f,-58.0,-53.0,-60.0,-29.08466789592955,-16.14998290931426,-30.391931046565354,275.9962983390512,253.902690963479,409.7332823573698,36.08650814257409,30.06047566763129,42.77837744414425,223.5771616879287,159.45135400700676,299.56020541097536,88.32810078246827
a,-57.0,-52.72,-60.83,-29.567502248724104,-18.475471616578467,-31.438452208374226,257.2447460220365,249.81937227204241,436.5251596243926,37.333499924529754,34.393404713925534,46.334911253726894,196.35053697570052,169.94352301015553,299.37238851310343,88.23431352617115
b,-43.51,-36.0,-50.06,-26.903792934481373,-16.700377399609668,-29.88621668432485,99.5717267488685,94.87819711206384,191.89676049579148,30.953119373759673,31.033923094380693,41.15890524905932,277.5751350658102,105.459469301287,299.38670009805435,87.9537139468821
c,-54.0,-42.78,-51.08,-26.945465039876012,-16.663760781646623,-28.7374479847558,208.29377063422808,140.49595911432885,207.4305413462048,31.044007984587612,30.96819389093029,37.70431695678114,300.29905450153734,116.83468457080853,299.61842909547477,87.79205492699502
d,-52.0,-43.0,-57.51,-26.542906411252815,-16.678099637317416,-29.19427508383732,180.95175272689156,142.2971486426036,338.82631449589445,30.177058554373083,30.993916466639153,39.0419354197978,231.6168878500528,154.40615699135904,299.4886517847254,87.82105116777234
e,-60.1,-29.0,-55.7,-28.047284489350908,-13.503916649750355,-29.192618067830324,319.94285763960414,63.26108690937249,295.1139410860938,33.546390736316155,25.790212916994264,39.03699882160196,312.72599494269133,200.90733759003257,299.66789421202986,88.3243609023897
f,-57.23,-52.76,-61.65,-28.72336836639267,-16.136547245646234,-30.548543541039756,261.44152286156606,250.39865812686588,464.714148113525,35.18071997316788,30.037098610965487,43.29271204071971,176.9936920160796,186.81995834348996,299.4695201183248,88.31717961733838
a,-57.0,-52.62,-58.3,-29.25602191246046,-18.439070606948988,-30.97290346508385,257.2447460220365,248.37701401705544,359.8814654971675,36.52421419541163,34.32098867420197,44.717654877356914,247.21682512296096,132.69202898767122,299.44529130405164,88.11114147073332
b,-44.0,-35.76,-49.0,-26.75136379279306,-16.612531627829227,-29.213820314905995,103.06443887395848,93.5688123359602,176.98517810432082,30.6229259634979,30.876467803942457,39.10021189421939,282.74877107648814,102.7723665906861,299.50744752032756,87.84992352290182
c,-54.28,-43.0,-51.18,-26.88697984061575,-16.636325153934827,-28.157696355531264,212.43798339020526,142.2971486426036,209.01955658145113,30.91652469227365,30.91903640752337,36.07254845771632,301.2006014611589,117.70132174798322,299.71216895567807,87.7156791415892
d,-52.0,-43.0,-53.51,-26.503239987734922,-16.654552811336394,-27.773592199647773,180.95175272689156,142.2971486426036,249.69409905624622,30.09295452263204,30.95168690441639,35.03053448119513,275.33032809285305,121.62107680925885,299.73203963821913,87.63544400842588
e,-60.25,-28.02,-54.78,-28.057432276544873,-13.261192373363038,-27.74713173412015,323.33739202721557,59.77126963363061,275.10525719769174,33.570351186076444,25.430278322236205,34.95986969736018,324.0534721209609,195.6779764209607,299.9206466579168,88.15985178557509
f,-58.0,-52.47,-61.87,-28.917099614296326,-15.859809474626797,-29.35854968264649,275.9962983390512,246.22907586010982,472.5820061544007,35.66354572102689,29.559618519728602,39.53445557273615,177.36683679661706,198.9063710249557,299.7574294299693,88.17957473547791
a,-56.86,-52.5,-57.48,-29.401517703728054,-18.1743275545694,-29.785092163435287,254.72323950173293,246.6571723151991,338.0514985604314,36.90003334854545,33.79887672441474,40.84250062617911,258.8375942194199,123.42701444509433,299.74458550310356,87.96562136428676
b,-44.0,-36.0,-50.38,-26.883067969118475,-16.443167513777745,-28.538796005010454,103.06443887395848,94.87819711206384,196.6405822540378,30.908016481380464,30.57514984382855,37.137042215243,276.62896664266407,107.05378285946229,299.64678798193046,87.79049113210304
c,-54.24,-43.0,-51.0,-26.99507330728867,-16.498061940864428,-27.58427532123349,211.84094269739703,142.2971486426036,206.1680312215774,31.152553719286157,30.672489774468414,34.52807634701938,301.9761065876171,116.80305317317043,299.8152446225062,87.67566650095551
d,-52.0,-43.24,-53.7,-26.597850135562005,-16.59894931717851,-27.37434004652115,180.95175272689156,144.2884288081206,253.34089438946887,30.293943205152207,30.852194198671672,33.97931845185014,273.8016067040651,122.05427763072373,299.80260742705394,87.60537581476508
e,-59.84,-28.93,-54.94,-28.04561125159492,-13.430482457280991,-27.492880747699196,314.1432019807832,63.005193784159786,278.4848948753572,33.54244161336262,25.680783514012596,34.28809562206969,317.610095564167,192.68779946057427,299.9578515733314,88.11360225436678
f,-58.0,-52.81,-59.24,-28.9046280932993,-16.094920255015865,-28.593958507125897,275.9962983390512,251.12465476811346,386.6456787649332,35.63226504189305,29.96478609336975,37.293703934656634,238.8992298243855,149.71353321227883,299.89903163237483,88.04043865871172
a,-56.64,-52.31,-60.94,-29.338876588920797,-18.34283052694596,-29.956556892708818,250.8107146717639,243.95841181786858,440.2049515131144,36.73775809487241,34.130262618356205,41.380434356570916,190.93801271458128,173.53437533589428,299.6977687685824,87.95765847786242
b,-44.24,-36.0,-49.56,-26.881669677321156,-16.592916745050097,-28.556430650526252,104.8195912108081,94.87819711206384,184.71260646040815,30.904975803993466,30.84141921771042,37.187052980456144,280.7236664301695,104.43884319532954,299.6435338500618,87.77225510005721
c,-54.58,-43.0,-50.08,-27.070804691834553,-16.628934930977863,-27.435780205388962,216.9697523603753,142.2971486426036,192.18986756917536,31.318990719276503,30.90580840241311,34.13901028959694,308.44910686922117,114.69741350746834,299.84617263010074,87.64750826075871
d,-52.0,-43.0,-56.64,-26.663590263490033,-16.6568236390949,-27.95273403769592,180.95175272689156,142.2971486426036,317.06142439593134,30.43439066977413,30.9557569647877,35.51271864830195,243.5129916457977,145.48407914455035,299.7209157913725,87.66930471419244
e,-60.52,-29.0,-54.52,-28.25635193405224,-13.493732356464127,-27.937915196529804,329.5385693298197,63.26108690937249,269.7006010371133,34.04350142434801,25.77500878752274,35.4725811945413,329.8810453968036,195.8313454011339,299.9172133105219,88.1803511561495
f,-58.0,-52.79,-60.0,-29.086496327583724,-16.14205317273209,-29.17897334213712,275.9962983390512,250.83400386143754,409.7332823573698,36.09115088179018,30.046676315772007,38.996372047605895,223.57716168792868,161.3874527386771,299.81821178258076,88.13605168099868
a,-57.0,-54.52,-58.35,-29.574981280309373,-18.882691825569733,-29.892987085159472,257.2447460220365,277.26235763218153,361.25726611261325,37.3531507640195,35.214017992009886,41.18017623350505,246.39003919731883,114.33302609724377,299.74954246448084,87.88188166271185
b,-43.62,-36.0,-49.48,-26.94043459610552,-17.059784636115563,-28.48858054427314,100.34535655061916,94.87819711206384,183.58836730888714,31.03302222746403,31.68653372078547,36.995002399896606,280.3037516417733,103.60633413621404,299.6620152216683,87.70225364541355
c,-54.47,-42.71,-49.87,-27.088657732762954,-16.959779053114836,-27.334702628290973,215.29698670111165,139.92764845426976,189.13444210924328,31.358356196011044,31.503578022413446,33.876691708331485,308.81746274216994,114.35321004416873,299.8630968851787,87.59126617999291
d,-52.0,-43.5,-56.32,-26.67110588384615,-17.044050451403855,-27.79777806835517,180.95175272689156,146.47710673751567,309.4125308333254,30.45048848874934,31.657678464347157,35.09524971116752,247.5061854818755,140.98035340951904,299.74629641409524,87.5965572437429
e,-59.77,-29.0,-54.91,-28.085095754128382,-13.814113343210947,-27.897966580964614,312.5997986908799,63.26108690937249,277.8480655468672,33.63575576335753,26.25762720663922,35.3646045329036,317.09923884453536,191.82140714737778,299.90059067666965,88.12693334155952
f,-58.0,-52.74,-60.5,-28.930733254234035,-16.390032622843506,-29.265490303011607,275.9962983390512,250.1088474864802,425.6693198064948,35.69777260940005,30.481224186108374,39.25469150932177,212.48298906027878,170.1621595870948,299.77783346981704,88.09815732437303
a,-57.35,-51.26,-57.84,-29.515348601539316,-18.335986148144645,-29.859629014971766,263.6582552556905,229.5679897600596,347.4673981378358,37.196755516949196,34.1167390471303,41.0754793746429,257.3184023298313,140.52896530512655,299.7470030126092,87.96430616276525
b,-44.0,-36.0,-49.0,-26.973894689587652,-16.561014586650543,-28.355466990469658,103.06443887395848,94.87819711206384,176.98517810432082,31.106167338102615,30.784500233577905,36.62109973340086,282.74877107648814,102.46392953409423,299.6887405839853,87.75832980180463
c,-54.0,-42.51,-50.27,-27.0108855085384,-16.467172455959776,-27.314486367234178,208.29377063422808,138.3165390687388,194.9968106038446,31.18723142498367,30.61767783815668,33.824468438314376,304.46878228279394,114.46695066924259,299.8571239490174,87.6511585479298
d,-52.0,-44.35,-55.04,-26.60279346850669,-16.803569813233427,-27.49502996343989,180.95175272689156,153.86675581866257,280.61821978436546,30.30448158770851,31.219911714440812,34.29371976292312,261.66412628332307,127.58760312347546,299.7852519909349,87.59065940285168
e,-60.36,-29.0,-55.12,-28.16027116426671,-13.607062822333624,-27.687163757072877,325.8495855048227,63.26108690937249,282.3366401501879,33.8141368574301,25.944706122786897,34.80024758892413,322.05331166864005,198.68000031940696,299.9436155159688,88.13012345754244
f,-57.52,-52.46,-60.86,-28.888508660212658,-16.15119823259243,-29.172164608272055,266.83083808925346,246.08654221685188,437.5256777447022,35.59187542803785,30.06259113692758,38.97611505652681,199.80831455787703,175.94390145055092,299.78970337632114,88.11150023103279
a,-57.28,-52.2,-59.1,-29.46283908394662,-18.348842669358774,-30.075023841543825,262.36288735975654,242.40948854158816,382.53682672136307,37.059584032549985,34.14214622495158,41.756231999257274,235.41655072141512,148.5274926198811,299.6915248815748,87.99101461359344
b,-44.24,-36.0,-49.0,-26.98342704552413,-16.581711712627882,-28.553429389615474,104.8195912108081,94.87819711206384,176.98517810432082,31.127036988027584,30.82141551584707,37.17853683683357,283.052827860819,102.69197212234238,299.65554069193854,87.78201045261302
c,-54.21,-42.76,-50.46,-27.068279995287217,-16.550175712858074,-27.53639058566172,211.39426358217665,140.33334952134172,197.8447491878605,31.313427820798644,30.765185720171427,34.402133527625764,304.6208249118694,115.27698842556255,299.8308533088632,87.66940265521733
d,-51.72,-47.16,-56.08,-26.59020055981905,-17.52179794653601,-27.927803526597003,177.42176929408055,181.0540224187052,303.7972001047555,30.277642775535547,32.545656237556315,35.4452193531275,249.32145452329422,123.88131558934053,299.71697673087635,87.53416234197995
e,-59.01,-29.0,-55.66,-27.842433117840784,-14.238288735989693,-28.18693167663661,296.32314110257056,63.26108690937249,294.2144761507313,33.06634634097016,26.910530769023627,36.15311717351351,301.0377049802039,191.47851980977052,299.82194614914937,88.095048630726
f,-56.86,-52.6,-60.25,-28.461523134305462,-16.7285526200041,-29.46333658861601,254.72323950173293,248.08954322137376,417.6252956935727,34.53850898934714,31.08459439978855,39.85186335288166,208.7275342825943,160.12373339613842,299.67061465875867,88.0303597486908
a,-57.87,-53.95,-58.72,-29.228976559330796,-19.237909479687403,-30.23094214651202,273.4833434187985,268.2607032687778,371.6029986628649,36.454778441290294,35.945810414833446,42.25603850330806,247.25362542690945,130.5964486913995,299.61948173434206,87.83145068027396
b,-44.0,-36.0,-49.48,-26.734146944089638,-17.338840324804394,-28.784732982537026,103.06443887395848,94.87819711206384,183.58836730888714,30.585852762038147,32.20269193191454,37.84061682844087,280.7646582910509,103.95201412317219,299.5863184226869,87.683362459884
c,-54.57,-45.11,-49.61,-26.943812575855944,-17.717625913933873,-27.530753038502656,216.81714721350596,160.7890988218985,185.41874929357047,31.040398814789032,32.916794824595414,34.38733633443602,310.5246356135093,106.05219957217409,299.81751454866964,87.48685280981859
d,-50.78,-45.79,-53.73,-26.28070903058387,-18.194898685580362,-27.37324095304399,166.06708656245175,167.246345325913,253.9215531438695,29.625453513433293,33.83915982545381,33.976468560672025,269.25176840695485,110.06984521286668,299.7693892333519,87.33868152271606
e,-59.65,-29.0,-55.83,-27.730846373853915,-14.781170179995605,-27.728775256820594,309.9715855159013,63.26108690937249,298.05623666348197,32.80775270656815,27.769890249151985,34.91093102412423,306.03738634437013,198.07248362958063,299.8813129439035,87.97049258357913
f,-57.69,-52.74,-60.56,-28.568064088086444,-17.186762287004658,-29.129904696612517,270.0415964080711,250.1088474864802,427.62282891959546,34.798388306843734,31.920365395777782,38.8506206918843,208.38431664785162,169.17179776361647,299.751297583841,87.92654943931163
a,-56.68,-54.16,-55.24,-29.06584636713155,-19.63729967542607,-29.150799319615146,251.51758559550817,271.5425874927373,284.9340215999386,36.03875136784962,36.786781167154686,38.912618450699625,285.0614159988996,85.6110868027539,299.82049977122,87.56653058597696
b,-44.05,-36.0,-50.0,-26.614589162021314,-17.639480636424334,-27.967063939760695,103.42765552739979,94.87819711206384,191.02011863981255,30.329642902602195,32.76818693549466,35.551574982237625,278.50716183560536,105.73888817411957,299.71331062906813,87.52268348264872
c,-53.66,-43.29,-49.68,-26.644562454140864,-17.519260955472483,-26.852719030968938,203.37004697254164,144.70677336103947,186.41188678513018,30.393672759261385,32.54087562164885,32.6532932584649,305.5083203923513,108.89291689204971,299.88128148597815,87.42012233248322
d,-51.24,-45.75,-55.67,-26.136303582910173,-17.9683081696396,-27.25027838356347,171.52983456995602,166.85942854751266,294.4390850476217,29.325974126689825,33.398078016415035,33.65913768474408,252.27342445326323,125.27045072554505,299.772562673999,87.35130442361174
e,-59.38,-34.8,-55.14,-27.557762463291482,-15.866373776304407,-27.496977086419808,304.138614994537,88.5095007100459,282.7678869627432,32.410639630609964,29.570856122501638,34.298815857029915,310.4521826945171,185.4938197476792,299.8950339933923,87.79874204176521
f,-58.0,-52.5,-59.28,-28.501887937858413,-18.049951883482436,-28.666419659326436,275.9962983390512,246.6571723151991,387.8277219975043,34.63673941945734,33.55633940190553,37.50049856847955,238.1363456225709,153.06548583598274,299.8278469372724,87.72120955149012
a,-56.92,-52.63,-54.31,-29.077367111388913,-20.003271551200186,-28.56399179312379,255.8008445249688,248.5208743045401,265.41291358828784,36.06797600074046,37.57464828435912,37.20851653713572,295.8250478002194,95.22052301807823,299.9303543249131,87.41354013018606
b,-44.0,-36.0,-49.73,-26.6268792921311,-17.913715188700476,-27.425022106899704,103.06443887395848,94.87819711206384,187.12452584313516,30.355881120050988,33.292669471789914,34.11099433809593,279.6722419903215,104.77132634871924,299.79826631986754,87.41764735762033
c,-53.88,-43.48,-50.32,-26.717025410356936,-17.757796176531468,-26.560185124710543,206.54252052293756,146.30757458257918,195.74226919996343,30.54902931340723,32.99344818041868,31.932415207156623,303.62064736034756,111.35189748440317,299.9279700425243,87.3598669295536
d,-51.1,-45.24,-55.3,-26.177706258987683,-18.018646670673846,-26.948137074175946,169.84850345247742,162.00399543538836,286.2416592001323,29.411527343081683,33.49556769131849,32.89192973754723,255.76185555283465,123.93263282039516,299.8192990823276,87.31438179536572
e,-60.86,-28.41,-55.09,-27.938274361107872,-14.417667487274617,-27.258199560686954,337.51691656138905,61.13639891805559,281.6910027879338,33.29007753105526,27.19149719134239,33.67949034463892,328.80653992786324,203.62010716965258,299.9782676601242,87.97736393305297
f,-58.0,-52.41,-60.39,-28.84002067700895,-16.731086627875165,-28.745934061527052,275.9962983390512,245.3751106639817,422.11103518266776,35.470657418305706,31.08915570157244,37.72874202926545,214.99685889489595,171.20862053319962,299.8622579688133,87.96784644270275
a,-57.14,-52.27,-55.49,-29.422884104471294,-18.759319744934277,-28.935523566780216,259.7912129469908,243.39402517862516,290.4222335544738,36.95554796909268,34.96335746459197,38.27857314042824,285.95533381808286,108.34702817620726,299.91705280335736,87.74130559810581
b,-44.0,-36.0,-49.09,-26.92439127382593,-16.835410023055648,-27.6319431090083,103.06443887395848,94.87819711206384,178.2049225686519,30.998011909900885,31.277523558737652,34.653906499767075,282.38773677725396,102.73470525851991,299.79998625555976,87.62825188632888
