label,acc dist1,acc dist2,acc dist3,acc measured dist1,acc measured dist2,acc measured dist3,acc estimated x,acc estimated y,acc estimated,acc measured x,acc measured y,acc measured
e,125.63862332690337,35.18158070232593,139.76459747739165,390.47573313771534,73.7986341357317,389.5342857185569,6.864339582227956,111.42859324772652,111.63982511213203,0.05375517157591503,211.8907585616651,211.89076538031648
f,40.23146767778678,23.336185618218877,132.00806454816245,280.39120780662853,193.40682823693328,544.0443935842768,93.91196867791706,113.94257693084714,147.65625181008792,199.79941186992545,211.88428297023802,291.2297277981422
a,113.840117128099,109.72112368496138,59.158932170681965,104.37653004070724,326.15856685355817,466.60780693466967,84.99095869785637,76.55768384100708,114.38768297102763,199.58161350539797,11.949715428498251,199.9390310775766
b,213.1633271428795,205.12180288793616,125.20764737702541,285.23711451397946,269.0967607878733,277.2826364780317,21.55533930397013,5.692012319437936,22.294206798043135,0.4635855285189905,12.145547995148661,12.154392113335486
c,273.1521868422002,218.25797890379533,54.02238815284778,477.8996748901942,329.7269115974696,105.79070902895194,185.12317185196093,21.09484449781668,186.3211775964228,200.20449776773563,12.254418173435923,200.5791905737001
d,402.1434367576385,80.81442034468535,14.424591584972688,552.1018178504967,192.80971883208667,279.0773755957517,263.822870643918,149.19050480471364,303.0846644069653,200.34963535266155,212.22261221629083,291.8534110163022
e,133.92591355811862,36.73891309062751,145.5665731995906,390.68540486863327,74.42282967791098,387.1698749169403,5.519958611056779,116.27211993183934,116.40307477258412,0.20704378983265315,211.7530483778557,211.75314959746265
f,40.23146767778678,24.770216267076478,60.827112485042335,280.6005086538542,193.90963557059192,540.3502272823938,36.17501037009646,71.52773827153487,80.15515402965539,199.53514139462186,211.6671310138421,290.8904381429591
a,115.823389784727,81.52114735126975,172.88078524665605,104.51120512856068,325.72793387064166,466.10547753008575,160.49299412335853,2.5238759729890177,160.51283784360496,199.53685677916627,11.96586028994723,199.895320169803
b,213.1633271428795,205.12180288793616,125.20764737702541,285.3409795640641,268.6750884139726,276.9744413670713,21.55533930397013,5.692012319437936,22.294206798043135,0.48902493223397414,12.167301936441007,12.17712535029789
c,273.1521868422002,219.5702082479845,47.28057997312496,477.99676970887924,329.3576526069656,105.90292748225065,182.96497477556244,19.94086049331125,184.04841730326262,200.20301513756937,12.291915929887466,200.58000515355775
d,404.79743324619767,67.04387138980331,1.5767162390237672,552.2891851982766,191.77456305381085,279.6639397186612,256.01266103888065,161.39282925938704,302.63860948094253,200.32325291123215,212.33791189865997,291.9191574501759
e,117.33081686881764,36.73891309062751,139.33004711198993,390.4378610573049,73.63880364164098,387.55536598678754,10.850520351560249,107.88032030113095,108.42461574833563,0.16943044289087084,211.8113026042696,211.81137036899707
f,40.23146767778678,22.764894309059173,108.70653676104979,280.36900989774006,193.15023526812809,541.7033575284626,75.94113572004991,100.11216922900613,125.656287237003,199.64380553144127,211.78504390833342,291.0507754848467
a,115.823389784727,112.32189054099703,179.24959375746784,104.3033258395369,325.877462693484,467.53968302361636,164.036564806922,20.166475647011055,165.2715381839142,199.65265533505618,12.020481825093484,200.0141864109797
b,213.1633271428795,205.12180288793616,125.20764737702541,285.19277481457544,268.7949963569955,278.1121083202251,21.55533930397013,5.692012319437936,22.294206798043135,0.4080272356007413,12.207206540093722,12.21402381434959
c,269.6281209372112,222.07831583970147,23.564251570232955,477.7608860570306,329.5890212433366,107.84042461432759,174.5739476649432,16.625068505257673,175.3637821961161,200.07885907492005,12.348170269821438,200.45953995191704
d,406.79336816857744,72.82694725500005,7.051266372181772,552.17637120824,192.24901511593484,281.5321453284209,253.75647977766667,161.7479290617076,300.92315229125285,200.2065106427936,212.37928852805697,291.8691643518491
e,129.18923977168134,36.73891309062751,144.50113298493739,390.6418518141085,73.97852787896286,389.30301767313944,7.334878722943017,114.16717209575606,114.4025508029531,0.07651801717730677,211.87594091489436,211.8759547319581
f,44.852889516929395,16.150405655468262,98.46092980627844,280.7046057772289,193.66959440556593,543.1681281677772,65.64496495121134,91.53271495023398,112.63880028483325,199.72310390668093,211.83525446835552,291.1417065104067
a,115.823389784727,106.65243658291993,228.42583276509873,104.61282378630153,326.20310676287863,470.2443642251836,189.12171168091447,2.2059301638781363,189.13457631275898,199.81845320324885,12.145331490829747,200.18722066495926
b,213.81390576349094,205.12180288793616,125.20764737702541,285.46383556479,269.0323033165839,280.16186763074126,21.666739127646622,5.608462451680566,22.38084974922543,0.2952746746148023,12.294267520310868,12.29781285409888
c,281.01432328710496,221.51589769623047,43.57338407130348,478.353501585065,329.7464498447056,108.48429405930939,184.86125638112128,17.467990844813016,185.6847188515014,200.0746211514678,12.386371559612599,200.45766692575305
d,414.43753736164547,78.14394524017996,27.352800791115726,552.9737407259476,192.62166418810523,282.52953963425,245.83611826213192,169.01545860425557,298.3313967543472,200.19022398834687,212.42330304190392,291.89002287803027
e,133.92591355811862,36.73891309062751,139.11252308966658,391.5069929935248,74.23204917162923,389.93000383257163,2.4873669727940637,113.9976762031423,114.02480946782514,0.0881683345988904,211.92257534939097,211.92259369018095
f,103.84741022976863,36.09483308801015,152.52527435137148,277.849170941607,193.35841145816667,544.721904118632,192.56058490070183,70.64766787714339,205.1113644676461,200.00033960847992,211.80281509799764,291.30837325237303
a,115.823389784727,126.96447253956615,159.23799547450545,102.00875980942195,326.51778694254745,469.5158794886235,152.67470783265335,37.5068006872861,157.21426942100985,199.93526496337154,11.957933470272465,200.29254192019494
b,213.1633271428795,199.52406343437906,125.20764737702541,283.53302089922823,268.8607569489282,279.47539371778487,21.55533930397013,4.325085392559146,21.984972507651857,0.23482542608559243,12.199763554796107,12.202023347530018
c,278.74856360326254,218.25797890379533,66.96113873580794,476.5933461889709,329.41657513074813,106.93792469606105,191.65947961678188,22.72387241167118,193.00189248905707,200.06636989372373,12.275405414895644,200.44260510318742
d,404.67193968802246,81.30964910737538,24.41336557460329,551.1601489679971,192.47551139587677,279.7478560327736,270.16793705329223,145.39107526486617,306.80495266260886,200.25911418304406,212.24230208430262,291.8055989994398
e,107.90277674203077,36.73891309062751,124.61138711312321,389.18980810359244,74.1201125404844,387.0165253649091,8.577281222923204,98.82983349230776,99.20133941280424,0.1309797734721201,211.7012211920155,211.70126171067508
f,22.395990509377327,13.115572082049596,142.89023797141562,278.7709649158842,193.87270543808032,541.6954153650502,110.46392746766949,107.47340570203332,154.1194738012572,199.74089220964373,211.6570495283529,291.0242784300859
a,115.823389784727,111.60217224194528,73.92093036183934,102.95774641358648,326.5315128713,461.50453627541367,28.895248221006923,164.41804291715619,166.93779741706615,199.2809495782264,11.558408527279838,199.6158652825048
b,213.1633271428795,204.79160363510306,125.20764737702541,284.2989720844709,269.24204475984317,273.2783222715864,21.555339303970072,5.61355425551335,22.27430456577419,0.687672363375782,11.892500638193084,11.912366041587783
c,293.84622137231617,216.7671160670431,57.33135484146979,477.83075879921466,329.6686055378001,102.49968019670956,194.01880141747137,15.520458831868197,194.63858801847053,200.40527956132058,12.102810140963271,200.77040142749942
d,415.62003932777395,77.29922316739979,4.23923502051673,552.6781361831721,192.4877444378315,276.4650145917142,262.20931069487324,157.54049255410632,305.8965992116797,200.54656605779877,212.14407339103423,291.9315553901557
e,125.21810476351408,36.73891309062751,145.77917383657132,391.0968564916906,74.11786308809607,385.02397606452314,9.895543233414742,113.13850312895948,113.57043042159326,0.36643408709551295,211.68745074050864,211.68776789166506
f,40.42558900200464,22.907593111474313,108.70653676104979,281.0608912379586,193.5836908996915,539.3197433126915,75.85187251110227,100.26703445291662,125.72583171895455,199.4336828284749,211.65610945039418,290.8128307248598
a,103.80544186538916,123.96978824861964,125.02258581694997,105.38254130103257,326.62742051587674,463.9828818876107,126.67004707286367,47.701914366672725,135.35425172371527,199.32519603405615,11.809263428464249,199.67471666873044
b,213.1633271428795,201.0826795798609,109.58719650847951,286.0166817539287,269.04480362539044,274.72729140844183,26.7317053386123,8.595831855588571,28.079750632794884,0.6746498169846404,12.05090585007413,12.069775647579714
c,290.3214159188385,217.84540779520225,49.89053047501932,479.1626039496621,329.5435421008427,104.15522048832031,190.32052204426714,15.052325824256926,190.91483343083104,200.36988116207755,12.243602819289265,200.74360534498126
d,414.9115367842718,81.30964910737538,66.15227903915653,553.6791587914254,192.57238076279663,280.1806703239702,228.54334012626958,181.04591675056554,291.56419925656934,200.3617418717942,212.3509838161501,291.955078622699
e,93.33138858815704,35.96498101414893,118.37316247270428,391.2081929763321,74.10745252119145,387.56538364324643,13.289326878373743,90.6970512620502,91.66548596124512,0.21175213760261613,211.813352264667,211.81345811011087
f,40.23146767778678,28.391832029215777,173.36190712716024,281.05813363318214,193.421126266894,543.2013699315722,123.57716168792868,139.34456215811292,186.2477433256056,199.70448850289796,211.87120602827753,291.15509727992213
a,100.71929925513251,100.8534967084098,144.2066796617437,105.3928158352429,325.7356513338419,468.04970971995266,137.41588775031312,23.4220341652631,139.39769686277248,199.62203799438896,12.109453746058605,199.9889920047131
b,213.1633271428795,205.12180288793616,120.03685443526797,285.95766738247795,268.6364255055805,278.3598122612057,23.22382935566958,6.943379858212552,24.239570412791807,0.43141920858732874,12.260679260725865,12.268267133867418
c,287.36628770769516,218.7514901271331,64.74667498426788,478.95711869965703,329.24393753617323,106.3517308567391,194.15261291744224,19.88177220247671,195.1679327363523,200.226913296668,12.35832496690459,200.60793853758386
d,403.4121358097161,81.30964910737538,46.13392652565193,553.0098107747975,192.32632088589992,278.9193309590716,282.5166637036266,135.5656006396665,313.3587358715592,200.40565776195962,212.28742945445046,291.9390011070497
e,101.60845263580791,36.73891309062751,127.79577168217224,390.7015067841314,74.01475162983398,386.58755306935075,13.510996201447654,97.5023953154535,98.43405970804264,0.24422855650681186,211.75281304474737,211.75295388719266
f,40.23146767778678,23.479215313298425,143.56159066372493,280.55679530212933,193.47960897245395,541.5136258846195,102.48681017040843,120.46203407111571,158.16019698854694,199.61949310026347,211.7586565150814,291.0148976163907
a,115.823389784727,101.75418706489467,171.33410596141152,104.41851110858315,325.8410463529947,467.1837550555518,159.62222784882346,16.77949481567113,160.50173541021556,199.62030521014736,12.010050014462678,199.98126800663675
b,213.59750380579788,205.12180288793616,120.48549681687453,285.26474753762557,268.73344420039626,277.65507874122943,23.15172102503675,6.777663811616563,24.12341006500585,0.44095307526487204,12.192896441333431,12.200867315222593
c,283.4172836113611,211.51133732946292,51.79791619900067,478.215676809901,328.98404855366203,106.28066379175682,188.36531876327706,15.125555725775953,188.97162683536524,200.1923735589453,12.346611123224903,200.57274300710066
d,402.1434367576385,86.16844814501675,10.66122275342616,552.343490703216,192.35644323928852,279.70540353065405,261.7607284702598,148.86165755630728,301.1286636301705,200.3235133196963,212.29601210911176,291.8888602639345
e,105.66902535019017,36.73891309062751,144.50113298493739,390.17310262728785,74.04546127325442,387.7546100176868,19.362917873402864,105.14614273291116,106.91414275100311,0.1422888379686924,211.782588511441,211.78263631072247
f,40.23146767778678,35.19414273152529,165.78847363223076,280.0966502100825,193.2006247482339,543.0925879191822,118.35755133452241,139.77312612245754,183.15304186376082,199.75437449787097,211.83962815736686,291.1663410988419
a,115.823389784727,72.99173968438691,199.7802452655489,104.03633275971703,324.72042331520737,469.38295920379016,174.99948897121374,14.396920081830132,175.59069579003486,199.796542712603,12.205514593098286,200.16901125396842
b,214.81776384180574,206.43118766403978,125.20764737702541,285.1005082916882,267.96673369840084,279.5508839897872,21.837247653356712,5.789018113989883,22.591549654641582,0.31357291811525556,12.336350281990164,12.340334932850652
c,274.14953591650556,218.25797890379533,53.724318620598524,477.8083061399276,328.66977804158216,107.6561586315238,185.41886085720546,20.72754923701234,186.5738064653141,200.09173875491018,12.414537745790838,200.47649404707
d,398.28333827139284,87.35700046139118,37.74287114148075,551.8775856409801,192.17613298089586,282.1432849497666,236.1653469374267,165.88672343737315,288.6043591265777,200.15601088323223,212.3996767101929,291.84936415775013
e,122.04528254273248,36.848708588552014,149.5783721176632,390.16759578678545,73.94917894316968,389.9493425049051,13.236635666754523,113.24234036675514,114.01331578159815,0.012442473939927368,211.885762909295,211.88576327462195
f,51.640334120082514,45.4316907154477,145.56951173982782,280.4733829102935,192.8588651550529,544.6733038542973,98.81482535979933,139.58011796740118,171.01748168734466,199.83511217995573,211.9601584443825,291.3094245432908
a,115.823389784727,62.135253802401564,164.8128345242551,104.4095511652163,324.092692014281,469.6842533622332,155.90696733163804,8.0296776105301,156.11360666219167,199.79367540209427,12.294800914369745,200.17161352250073
b,212.87285607904408,203.57101076099246,117.47505493805866,285.2580058827226,267.2822199875135,279.330352466926,24.017002294096017,7.2423610238131175,25.085218603668988,0.3352442365904835,12.38772568028314,12.392261142669383
c,270.64031574483886,212.45763548795568,48.291302827714816,477.85625087554627,327.8114308594568,107.59080803169755,182.28730227718768,18.3570556115111,183.20928486902324,200.09798256033264,12.483041521292279,200.48697950325226
d,402.1434367576385,81.30964910737538,47.519208868339774,552.0772027612852,191.1562376810126,279.8514363677951,282.9736041026533,134.65097404411136,313.37668297094655,200.300934881977,212.38795302404998,291.94024577700833
e,118.19342928116441,34.388596321375076,144.50113298493739,390.2685707002131,73.01494381840334,387.71064880237725,12.8432800958102,110.41448503576098,111.15893283641994,0.1503821850162126,211.85283757631208,211.85289095015165
f,40.23146767778678,37.14960108325869,140.87002099922734,280.2266422886039,192.17274696637185,542.3504197152968,100.50904754583681,127.65671420390254,162.47555299154433,199.6966205384565,211.88748870255586,291.16154987078227
a,115.823389784727,98.43630129194082,36.5981136929754,104.18991944054129,324.5294640815955,464.40959696381884,68.46528050524324,82.98676496972666,107.58391048294486,199.43052131459137,11.962476663602914,199.78897286821646
b,211.70276224447974,205.77876980025707,101.05814094630415,285.0229509261119,267.8539363371539,274.41993744797117,29.47707594948548,12.16760220368731,31.88963075858533,0.6451283706644517,12.090689877213336,12.107888846598534
c,278.74856360326254,216.51712472144908,65.21921327104894,477.9030262048336,328.5608496397902,103.03597603720979,191.05703024637972,21.648950701388287,192.27965537996266,200.37458850172203,12.218686883365393,200.74678584323127
d,402.1434367576385,81.30964910737538,50.30568129962285,552.1254778601842,191.8381188918291,275.68365075322436,284.6693593222955,133.37915762937973,314.36705270573304,200.57058520367843,212.13471849511262,291.9412585434726
e,135.55556665449927,37.6841675934776,151.0418016681479,390.7702680655859,73.83482196740766,384.48288185440623,7.251826626418051,118.60219973015501,118.8236961647432,0.3839234550467836,211.6655347333903,211.66588291737378
f,40.23146767778678,28.829959491291447,191.69961129138818,280.6967921101903,193.240063852591,540.6608432539016,135.81954838976228,148.80261092935865,201.4675327297008,199.55148030561168,211.73822075525862,290.95337671311455
a,115.823389784727,108.99386481833511,236.88810824806313,104.61303329582535,325.918095955242,468.5524512541691,193.03191735465566,3.6591999527365857,193.0665969605015,199.7042262323518,12.08425882386662,200.06950613820325
b,213.1633271428795,181.63361447403324,125.78984928193356,285.4250404235058,267.26380592708927,279.0214286122998,21.37026797493877,0.7077023463933045,21.381982974733287,0.36291969923513534,12.381373348575082,12.386691112032231
c,285.00522558457635,218.25797890379533,52.09304330442379,478.4496870212471,328.10599437885514,107.38475111416778,189.05773797151335,17.205876919092958,189.83906470339653,200.1410379635994,12.47384816646995,200.52937930694114
d,402.1434367576385,86.80362724969669,20.66306180497247,552.5738259520198,191.71048180726055,281.52130433265097,245.5124646340945,160.83011482942308,293.5007600105201,200.22748737562688,212.4366611418224,291.9253015718958
e,116.03233772482105,40.29790945086917,154.56346767481523,390.67730283050133,73.98770203212555,389.625901902462,18.556988156273633,112.11466565299031,113.6400460397385,0.05977646462213215,211.89087865552796,211.89088708728698
f,40.23146767778678,53.81615059803613,203.46649660310345,280.5852498100003,192.7305264349127,545.669437567628,143.38001019833175,171.02192711530742,223.17331130470606,199.8914183791743,212.02225774533935,291.39323417174467
a,115.823389784727,99.49658034979876,208.87408433594118,104.49052660700596,325.1028348679958,471.8739643965756,179.6309021927683,0.3059412198519311,179.63116272689965,199.93146532062252,12.314822589182683,200.31037337255984
b,213.1633271428795,199.46586764207996,125.3533645060017,285.32103376382884,267.80841266981037,281.4595464120559,21.508965493096696,4.275682609127685,21.929821211246146,0.21133582993934397,12.442838372893064,12.444632963930928
c,292.9321989989032,218.25797890379533,49.59876240250304,478.6019021447142,328.5848967507963,109.26611800777826,191.17734357153785,14.417251338037644,191.72019672223885,200.04522188730317,12.519086804885092,200.43656935391957
d,402.1434367576385,89.31512386024059,67.10465852371073,552.694214170838,192.25356127908262,284.2878138511166,224.43232156008173,175.78915490640588,285.08190742934966,200.07995103693736,212.5135443937673,291.88010099653064
e,120.33936887148542,40.29790945086917,133.17618576519044,390.88963577724405,74.36931732176478,391.3040019892084,6.365056312241222,106.26643778772245,106.45689147232268,0.022905646121330392,211.94602813564177,211.94602937338288
f,40.23146767778678,30.295893213500023,173.049108988287,280.77062558177727,193.72219248805348,546.4099327099353,123.3634738054393,140.3883800811262,186.88885448615724,199.92616728601138,211.98947649429545,291.3932231710265
a,111.51595343711878,84.57415357888203,121.6623761571563,104.78593046850236,325.6410124371517,465.41937000580185,79.08018097162405,181.57486652031605,198.04824456272112,199.46954531449427,11.948210251620708,199.82707333138825
b,213.1633271428795,197.8226287769313,132.63939870795082,285.5251482456221,268.08955878671077,276.5104189286492,19.235341708949136,2.1540854946457557,19.355579427603853,0.5290141014318692,12.19777132445283,12.20923753570048
c,286.89606665410344,218.25797890379533,48.00197372319053,478.57391137931063,328.7979382642765,105.28646164331792,188.45797776682218,15.697415951769926,189.11059793550157,200.27023709861038,12.331163403684855,200.64950899123076
d,402.1434367576385,82.5402198041188,76.97958777979937,552.656463689489,192.0549562659518,281.17282086353185,220.41346164567307,181.13520701377183,285.2929324300737,200.251944293063,212.39729512146212,291.91343266123516
e,116.68226249916847,40.29790945086917,125.06838477718304,390.74940328549,74.20418043418599,388.33170588975185,4.240425189936445,101.87753402099327,101.96574495383285,0.13991824944861264,211.8228006984459,211.82284690951084
f,49.3969279275845,19.92820156255621,132.69601354726188,280.90155725623595,193.81659322140035,542.7730392309163,90.28273205870263,115.3502987124559,146.48093091264917,199.68505435360225,211.81318484077278,291.0995468986382
a,115.823389784727,110.15646941953304,170.55810655609383,104.75504696183273,326.480574058185,468.084637485989,159.18384529177848,22.456330236424904,160.76001794465014,199.66310874692306,12.018152759612661,200.0244809773019
b,211.40817480602988,205.12180288793616,124.0378984476626,285.37674659307027,269.2662067293754,278.34372717249767,21.624832078880218,6.200217077116761,22.496134206639532,0.40284583306151944,12.188841436848634,12.19549672370311
c,283.8948398840648,219.24328976784335,42.72827271000969,478.3396596838808,329.846860082982,107.05364732283662,185.69322617005474,15.657643303812108,186.35218281327568,200.15413430018924,12.317923568360428,200.53281207446864
d,402.1434367576385,81.30964910737538,39.015050013052075,552.4545098102226,192.87007677695868,279.5742319720078,277.87826793826014,138.47247616740626,310.4689331451706,200.33719192256,212.2544745146672,291.868039392658
e,109.23550305893241,38.223068323633754,122.31590702975302,390.3714858664402,74.55341949678392,386.8562266002594,6.725254028449058,98.26068065878974,98.49055998051705,0.2088662329276758,211.71687693451466,211.71697996147518
f,40.23146767778678,25.346157554474672,148.89568360201378,280.2822340469424,193.9742354330074,541.7292607059225,106.37062149019772,124.53248769010176,163.7774392475846,199.65078433740166,211.72059760413921,291.00867192644534
a,115.823389784727,103.09936895429985,32.24391224254987,104.2030079436797,326.3698872563777,463.757323722273,65.01471418591987,88.60320401519621,109.89741044462937,199.3798989916234,11.764205748693215,199.72666486678122
b,213.1633271428795,205.12180288793616,125.3533645060017,285.10457774251995,269.1354246228862,275.0807884379269,21.50896549309664,5.657231961282832,22.240500669881108,0.6036840962673296,12.027198383863151,12.04233928490999
c,298.8049504816594,219.40684365629886,50.32901839505345,478.60394901407284,329.7042415716249,104.24655133017401,193.50521866010502,13.42779616308529,193.97055281277213,200.33533430756927,12.213764537608085,200.70730484042096
d,399.0618899590958,81.30964910737538,62.82195849049873,552.5793604548096,192.71519211783865,276.53022988495013,291.5086985957247,126.84375502520274,317.90982926903456,200.53723212797615,212.1259202504686,291.911951642371
e,96.80566156234494,36.73891309062751,131.17006956008748,390.2072592562084,74.28272126750153,384.59070263762106,17.770763395102563,96.7942684263428,98.41204414011335,0.3450914211356917,211.6180716280255,211.61835300288362
f,40.23146767778678,30.295893213500023,173.36190712716024,280.1412578742639,193.54632208234767,540.3168120403858,123.57716168792871,140.54864599299324,187.150305319837,199.56020541097536,211.67189921753175,290.911100685463
a,115.823389784727,110.7357552743565,73.3767917348859,104.08785631277976,326.1617228324734,463.5670401055516,96.35053697570052,69.94352301015553,119.06100279511335,199.37238851310343,11.76568647382885,199.71925465417772
b,216.65603926796945,205.12180288793616,124.33100552104648,285.2746466430783,268.96607690561933,275.06886076777863,22.424864934189827,5.459469301287001,23.07986941835572,0.613299901945652,12.046286053117896,12.06188809611784
c,301.6081807250504,220.05916843207007,66.00918510889528,478.8579433746909,329.5869336554686,103.71703928052837,199.70094549846266,16.834684570808534,200.40926684556922,200.38157090452523,12.207945073004979,200.75310179688577
d,402.1434367576385,81.30964910737538,22.59854847905649,552.918130930157,192.61288128333982,277.18583059704014,268.38311214994724,145.59384300864096,305.3310695119577,200.5113482152746,212.17894883222766,291.9327098676272
e,104.32121107232439,36.73891309062751,129.15012762583473,390.7176779756124,74.20978708300574,385.22706989032656,12.72599494269133,99.09266240996743,99.90648973303576,0.3321057879701357,211.67563909761031,211.67589962401524
f,54.786243155271904,26.791860376886916,118.38104137100498,281.0470460436701,193.5696991390135,539.8024774438103,76.99369201607959,113.18004165651004,136.8859029982133,199.4695201183248,211.68282038266162,290.856847781504
a,115.823389784727,112.17811352934348,150.020485862111,104.89714204189788,326.2341388721969,465.1842964819216,147.21682512296096,32.69202898767122,150.80305818721052,199.44529130405164,11.888858529266685,199.79932227234139
b,213.1633271428795,206.43118766403978,139.24258791251714,285.60484005334007,269.12353219605757,277.12755412261856,17.25122892351186,2.7723665906861044,17.472576108993334,0.4925524796724403,12.150076477098182,12.160056181801384
c,297.4639679690732,218.25797890379533,67.59820034414162,478.98542666700484,329.63609113887554,105.34880777959319,198.7993985388411,17.701321747983215,199.58591546256616,200.28783104432193,12.284320858410794,200.66419661561758
d,402.1434367576385,81.30964910737538,66.53366696059175,553.002234961898,192.65511084556258,281.1972315356428,224.66967190714695,178.37892319074115,286.8719256280638,200.26796036178087,212.36455599157412,291.9006005286153
e,100.92667668471296,40.22873036636939,149.1588115142368,390.6937175258521,74.5697216777638,389.3041990145683,24.05347212096092,104.3220235790393,107.05911509394927,0.0793533420832091,211.84014821442491,211.840163076935
f,40.23146767778678,22.62227811013085,110.51318333012932,280.5642202958111,194.04717923025038,543.5607339117938,77.36683679661706,101.09362897504431,127.30101828052398,199.7574294299693,211.8204252645221,291.1544661716735
a,113.30188326442342,113.89795523119983,171.85045279884707,104.52132288876406,326.75625082198417,469.05945073309937,158.83759421941988,23.42701444509433,160.55592901921668,199.74458550310356,12.034378635713239,200.10678575938988
b,213.1633271428795,205.12180288793616,119.58718376280015,285.3197495354575,269.42485015617143,279.09072380159495,23.371033357335932,7.053782859462288,24.412313549070944,0.3532120180695415,12.209508867896957,12.214616879991087
c,298.0610086618815,218.25797890379533,64.74667498426788,478.7493976399923,329.8826377719305,106.89327989029013,198.0238934123829,16.803053173170426,198.73551509012972,200.1847553774938,12.324333499044485,200.56376911531828
d,402.1434367576385,79.31836894185835,62.88687162736909,552.8012462793778,192.7546035513073,282.2484475649878,226.19839329593492,177.94572236927627,287.8026984570958,200.19739257294606,212.39462418523493,291.8740693788906
e,110.12086673114533,36.994806215840214,145.77917383657132,390.72162709856593,74.3192164859874,389.9759730898588,17.61009556416701,107.31220053942573,108.74752342188312,0.04214842666857521,211.88639774563322,211.88640193771414
f,40.23146767778678,27.517857018134492,196.4495107195968,280.5955009749449,193.6420116566092,545.8014855498734,138.8992298243855,150.28646678772117,204.64363695298292,199.89903163237483,211.9595613412883,291.3528419143231
a,109.38935843445438,116.59671572853034,69.69699984616409,104.68359814243709,326.4248649280427,468.5215170027076,90.93801271458128,73.53437533589428,116.94882005611483,199.69776876858242,12.042341522137576,200.06053294062278
b,211.40817480602988,205.12180288793616,131.5151595564298,285.3227902128445,269.15858078228956,279.0407130363818,19.276333569830513,4.4388431953295395,19.780807991790883,0.3564661499382282,12.227744899942792,12.23293968979365
c,292.9321989989032,218.25797890379533,50.76851133186585,478.582960640002,329.6493191439858,107.28234594771257,191.55089313077883,14.69741350746834,192.11392095058744,200.15382736989926,12.352491739241287,200.53463207881939
d,402.1434367576385,81.30964910737538,0.8336583790933787,552.6607988147559,192.65104078519127,280.71504736853603,256.4870083542023,154.51592085544965,299.43405827042494,200.27908420862752,212.33069528580756,291.8835996283467
e,94.72549938210881,36.73891309062751,154.56346767481523,390.22056728758054,74.22499121247726,388.7914875173872,29.881045396803586,104.16865459886611,108.36967045693046,0.0827866894780982,211.8196488438505,211.81966502184846
f,40.23146767778678,27.22720611145857,173.36190712716024,280.1366151350478,193.56012143420696,544.0988174369242,123.57716168792868,138.6125472613229,185.7007085315426,199.81821178258076,211.86394831900134,291.22783238781415
a,115.823389784727,83.29276991421739,148.64468524666523,104.06820547329,325.34110955438905,468.72177512577343,146.39003919731883,14.333026097243774,147.09003777719556,199.74954246448084,12.118118337288152,200.11678716890785
b,215.8824094662188,205.12180288793616,132.63939870795082,285.19474378937394,268.31346627921454,279.2327636169414,19.696248358226683,3.606334136214045,20.023682111214463,0.3379847783317018,12.297746354586451,12.302389975615643
c,294.60496465816686,220.62747909212916,47.71308587193377,478.54359516326747,329.0515495239855,107.54466452897802,191.18253725783006,14.353210044168733,191.72057059928025,200.13690311482128,12.408733820007086,200.5212125023364
d,402.1434367576385,77.1296910124633,6.815235183512584,552.6447009957807,191.9491192856318,281.13251630567044,252.4938145181245,159.01964659048096,298.39633773167276,200.25370358590476,212.4034427562571,291.9191125887135
e,111.66427002104865,36.73891309062751,146.41600316506134,390.628312948571,73.74237279336077,388.8994641790249,17.099238844535364,108.17859285262222,109.52165046526588,0.0994093233303488,211.87306665844048,211.87308997950998
f,40.23146767778678,26.50204973650122,157.4258696780352,280.5299934074379,193.1255735638706,543.8404979752082,112.48298906027878,129.8378404129052,171.78558621439063,199.77783346981704,211.90184267562697,291.2277007347002
a,122.236899018381,130.98713778633933,162.43455322144268,104.22460072036031,326.4383884992686,468.8264719846356,157.31840232983132,40.52896530512655,162.45515301250012,199.74700301260918,12.035693837234746,200.10927799245832
b,213.1633271428795,205.12180288793616,139.24258791251714,285.1215986787353,269.2154997664221,279.6066662834371,17.25122892351186,2.463929534094234,17.426297602198638,0.31125941601470686,12.241670198195365,12.245626634249566
c,301.6081807250504,222.23858847766013,53.5754543665351,478.7147199342948,329.93744970824224,107.59688779899514,195.53121771720606,14.466950669242593,196.06567716874804,200.14287605098258,12.348841452070204,200.5234767282059
d,402.1434367576385,69.7400419313164,35.609546232472496,552.7907078968215,192.38688603553817,281.93404625391486,238.33587371667693,172.41239687652455,294.1598601050116,200.2147480090651,212.40934059714832,291.89668256636423
e,98.41448320710583,36.73891309062751,141.9274285617406,390.44993185449846,74.0552938772131,389.4638211230044,22.05331166864005,101.31999968059304,103.69228944733331,0.056384484031184456,211.86987654245758,211.86988404519946
f,49.3969279275845,22.479744466872916,145.56951173982782,280.6358905888001,193.5442066130514,544.1190744280032,99.80831455787703,124.05609854944908,159.22190566060547,199.78970337632114,211.88849976896722,291.2261353476745
a,120.94153112244703,118.14563900481076,127.36512463791541,104.36177220475952,326.4129813214473,468.1457193600212,135.41655072141512,48.52749261988109,143.84908671680265,199.69152488157482,12.008985386406565,200.0522952618628
b,211.40817480602988,205.12180288793616,139.24258791251714,285.1007290288104,269.1785844841529,279.0492291800044,16.94717213918102,2.691972122342378,17.15964327783366,0.3444593080614595,12.217989547386978,12.22284421871471
