label,rssi1,rssi2,rssi3,dist1,dist2,dist3,estimated x,estimated y,predicted x,predicted y,measured x,measured y
a,-57.0,-52.66,-64.64,257.2447460220365,248.95295530445364,573.5093207266445,81.05159866300403,256.957907754148,136.69643763807696,176.43442775946596,85.04671835325371,251.17658200355515
b,-44.0,-36.06,-50.0,103.06443887395848,95.20839636489696,177.9417015715377,282.4658578351915,102.59765640114217,-69.07291405313333,325.4600452610694,257.22650958069516,118.59845601436828
c,-54.52,-43.18,-50.52,216.05572998696232,143.78801147935582,185.4943933430842,310.22659041540027,112.33641495721454,480.8849973171293,-44.981269201270806,322.47931275727217,101.04151341409761
d,-50.9,-43.48,-56.78,167.47515015675603,146.30757458257918,305.9579297668753,245.3647259439965,136.7789799667414,364.22667125010537,107.0743739000608,253.8986296601442,134.6462852052152
e,-59.14,-29.0,-54.94,299.04596394841445,63.26108690937249,264.1080854565073,316.3961731252789,181.98602445214237,169.2501391307208,173.51644651938517,305.8315632066995,181.37793611564058
f,-57.99,-52.49,-61.92,275.8021770148333,246.51439086145328,461.4335323693429,185.95494670939337,192.15565989836506,379.8937165904136,230.32576369906954,199.87912391119198,194.89615005130415
a,-56.32,-51.78,-59.18,245.22679810269867,236.58533929777929,370.66661715652356,235.61870119453414,140.9904237754199,67.07833021208722,203.93338368108954,223.51804698982716,145.50952497354513
b,-44.0,-36.72,-51.03,103.06443887395848,98.91732042013909,193.21314137025368,277.74246713520193,105.24020250022788,272.3582784778763,88.08469749953568,277.3558997820187,104.00849265818583
c,-54.75,-43.05,-50.02,219.58053544043997,142.70971975119667,178.22642148406888,313.7091285244111,112.0300878977482,332.9668872805767,65.97088002691063,315.0917733952373,108.72318555655323
d,-50.96,-43.0,-53.53,168.18365270025822,142.2971486426036,235.9555312412527,277.1756069268827,114.66487295957025,351.0623572668034,121.05168313731059,282.48043692672894,115.12342529917551
e,-60.58,-29.21,-56.17,330.9326801237715,64.03501898585107,291.396344558172,320.50384096003125,203.8920631767067,240.25944045852816,121.60656036258726,314.742552215545,197.98422987949743
f,-58.0,-52.87,-60.0,275.9962983390512,251.99862977919474,395.77808500450413,232.94472010585505,153.62976902844235,359.52724499333357,293.6607010542379,242.03293649634597,163.68353760940423
a,-56.14,-53.39,-58.51,242.14065549244202,259.7016308379891,351.3361324936107,245.99584920561796,116.98706307378446,152.1468879961651,110.27530817738726,239.2577969487802,116.5051807530406
b,-44.0,-36.0,-50.35,103.06443887395848,94.87819711206384,182.9906203067619,280.9472595334587,103.81506319136633,250.95876191488995,71.29058853816468,278.7941822755549,101.47991097428039
c,-54.94,-42.94,-51.0,222.53566365158335,141.8036374192658,192.75033412862905,310.3078585751271,116.53641858304972,323.6367221181372,92.12494562969206,311.26482792161374,114.78375368078187
d,-51.9,-43.0,-58.39,179.68305367481386,142.2971486426036,347.9819586344621,225.99546353569127,158.05030393084505,342.82153487469935,132.59292619181906,234.38319807743497,156.22254644352682
e,-60.22,-29.0,-55.76,322.6556160761206,63.26108690937249,282.00055645162854,320.485277288694,197.2668938691117,141.72609914976877,202.31685418090825,307.6509457397144,197.62946470673558
f,-58.0,-52.53,-60.92,275.9962983390512,247.0860130632774,425.98249327636637,212.2607267657575,172.20752848237242,407.5873564999531,239.31124129469657,226.28454782184443,177.02535829881722
a,-57.0,-53.33,-57.5,257.2447460220365,258.80094048150426,324.084486118858,267.6200876775148,110.78109994415259,117.8705077918006,147.78559225800927,256.86855157412094,113.43790295758225
b,-43.94,-36.0,-50.32,102.63026221104008,94.87819711206384,182.552299271108,281.00635729361557,103.65910507262734,309.9556275331852,45.53684158948795,283.084821382698,99.4861143054622
c,-55.19,-43.8,-50.15,226.4846677479174,149.043790216936,180.08823814022378,315.7196093403622,112.06185964804652,306.1441630131102,94.88030718767243,315.03212322539525,110.82827968253979
d,-52.0,-42.4,-57.04,180.95175272689156,137.4383496049622,312.38360878113906,245.96668148317195,145.3427849786189,349.35439729802636,125.63760499063085,253.38958550787214,143.92801670864168
e,-60.04,-29.0,-55.0,318.59504336173836,63.26108690937249,265.37789261810445,325.8978131368682,189.95268581948986,177.90123974094863,180.85729027469802,315.27213723674765,189.2996658000073
f,-58.0,-53.33,-60.24,275.9962983390512,258.80094048150426,403.4446111255262,227.83866870885956,153.11603584678957,399.40604076586425,236.97735493033804,240.15665181267235,159.13700766182313
a,-57.0,-55.15,-56.35,257.2447460220365,287.563387862012,295.6196044083527,282.31992403782596,80.1127536182107,141.40520018097146,117.93240589357185,272.2027020582851,82.82808248368512
b,-43.77,-35.76,-50.0,101.41000217503222,93.5688123359602,177.9417015715377,282.1839494858049,102.7731202596187,325.4831962629795,2.0884995745982735,285.29269553590956,95.54428973349859
c,-55.76,-43.0,-50.28,235.7524154427729,142.2971486426036,181.96950399606692,318.72191750210595,117.62196546752874,293.1651969133246,123.71815803555226,316.88702751908005,118.05965240153128
d,-52.3,-42.25,-54.94,184.8118512131372,136.24979728858779,264.1080854565073,270.33528295443745,129.2378041437287,353.15113946830235,140.6996412015589,276.28119393409986,130.06072701958936
e,-59.29,-28.97,-54.76,302.21878616919605,63.151291411447986,260.33500323603386,319.6349006697303,181.95896088101296,224.7835383897948,141.4159558859261,312.82487925406355,179.04810408744183
f,-57.4,-54.0,-60.86,264.58743189675545,269.03848846542667,423.9442088686455,208.5648474037154,153.1073654996618,363.98860740536077,234.85719474243655,219.72377131026803,158.97673916482174
a,-57.0,-55.79,-57.75,257.2447460220365,298.41987374399736,330.62644845433994,264.05084244867646,85.86241605169108,105.30481555336725,128.16662691188176,252.65339051099613,88.8997217371965
b,-44.04,-36.28,-50.52,103.35490993779386,96.42898923900754,185.4943933430842,280.2283895387755,104.05831714915944,309.3779135870849,13.748092938560447,282.3212312044505,97.57433477774393
c,-55.97,-43.69,-49.91,239.26163561443965,148.09749205844324,176.66608019408307,321.6960219881289,115.36956241252363,308.80338856655493,120.21691256112237,320.7703725552179,115.71758649491656
d,-52.0,-43.0,-58.44,180.95175272689156,142.2971486426036,349.3756218683978,225.56684304917036,158.94369059202086,362.07081277180725,134.16479004730334,235.36738712982537,157.16464557558572
e,-59.47,-29.63,-55.0,306.0706394307641,65.61140367862492,265.37789261810445,319.37817535927553,184.68434351664004,131.36331354312287,203.16979468912518,305.8793156206792,186.0115391977243
f,-58.0,-53.46,-61.0,275.9962983390512,260.75639883323765,428.7154582184199,210.31417715119068,164.98943859208205,404.3889635887257,213.20404145769436,224.24811990237612,168.4510913313822
a,-57.0,-53.55,-61.89,257.2447460220365,262.1188262544581,460.3282515442684,178.560633488449,175.41525023232234,115.7490386817021,144.96733798643982,174.05096388008099,173.2291884882132
b,-44.2,-35.88,-51.56,104.52500377235823,94.22123019974292,201.57509992770443,275.2441295856229,108.62669805235602,133.8731470745219,183.37940913326247,265.09414970854834,113.99370123611325
c,-55.48,-43.21,-51.03,231.15338775601595,144.03800282494984,193.21314137025368,313.4171422274345,118.29332134602762,377.4372952911648,45.02420761649884,318.0135824146778,113.03283565967112
d,-52.0,-43.0,-58.54,180.95175272689156,142.2971486426036,352.1797155000812,223.92748733767996,160.1732073756386,362.7401347463207,123.592941455942,233.89378701852507,157.54686244694153
e,-58.64,-28.74,-54.69,288.70850205742926,62.3158324065224,258.8822931593998,313.61046454064603,176.62882183417403,130.84139226068214,208.31357909160613,300.48823554540263,178.90368505476226
f,-58.0,-52.9,-59.4,275.9962983390512,252.4367572412704,377.2430978980745,244.88466815426858,144.3985492472616,394.32714206276694,196.7107812214065,255.61415504053525,148.15439852008342
a,-57.0,-52.84,-54.68,257.2447460220365,251.5612627280638,258.6754259490609,299.3849028050116,91.57606095949643,190.28110076313453,110.89341343976093,291.55160225374453,92.9629844672088
b,-44.0,-39.82,-49.96,103.06443887395848,118.36638552596676,177.37362555538928,282.6340629314504,96.28904947381486,344.155650569488,35.99772339890944,287.05111419218366,91.96032701923068
c,-55.09,-43.0,-50.17,224.89672577470213,142.2971486426036,180.37639267037795,315.035745192836,114.13576454583094,274.71652360915624,100.6151144804209,312.1409553253218,113.16502554655928
d,-52.0,-42.32,-55.72,180.95175272689156,136.80317050028228,281.1002742173582,261.4384772082168,133.95667878884342,344.0203761934883,137.3112020724312,267.3675907930735,134.1975227245706
e,-59.57,-28.0,-54.52,308.2317309871075,59.70209054913083,255.3879422331435,324.81983245769095,183.18820112094673,211.73599909111178,155.74833203112755,316.70077851390795,181.2181071586348
f,-58.0,-54.53,-59.0,275.9962983390512,277.4229483480151,365.37122598930904,252.23151992993988,122.3394405859865,383.27207412230837,233.17887951732286,261.639808423859,130.29735425933143
a,-57.0,-53.48,-55.96,257.2447460220365,261.05854719660016,286.5454028805315,286.72215953664664,94.98749821194323,188.7622613459718,64.46077401333821,279.6889552840162,92.79577802421295
b,-44.0,-37.0,-49.99,103.06443887395848,100.53413235792004,177.7995122276555,282.50801001000974,101.26295098179784,312.8045106494343,60.67764216455504,284.6832008898764,98.34905691044892
c,-54.58,-43.0,-50.0,216.9697523603753,142.2971486426036,177.9417015715377,312.84385356762374,111.40135348366647,286.32706473600325,110.73012393938274,310.9400337860469,111.35316137064325
d,-52.0,-42.0,-53.48,180.95175272689156,134.29167388973838,235.01430200786726,281.2598455555742,119.94171975685215,342.0045062453711,125.45365005688402,285.62111597111186,120.33745854734099
e,-59.37,-28.0,-55.52,303.9246998404431,59.70209054913083,276.6417920201303,313.1996184008286,188.607640645837,252.5796573251015,129.53027814306105,308.847301014767,184.36607685429493
f,-58.0,-53.0,-60.01,275.9962983390512,253.902690963479,396.0945955816406,232.73585670656257,152.58233274303134,341.77812083054533,257.877822744333,240.56473903410927,160.1422087916822
a,-56.76,-54.44,-65.67,252.9373096744283,275.9809739675169,622.7294472519511,30.154431792180862,274.64890694746236,157.62441239835812,121.79858863176776,39.30636463654787,263.67474784103536
b,-44.0,-37.28,-49.48,103.06443887395848,102.17737122306868,170.69652935337461,284.5708111892637,99.29947082098614,-179.25587544974752,390.1556051032426,251.26955337656904,120.18200171700488
c,-54.97,-43.0,-49.89,223.00588470517505,142.2971486426036,176.38385295481507,315.51696752496,112.71620698293326,530.8352577419795,-64.07580619906312,330.9761252251425,100.02311152337631
d,-52.0,-42.85,-52.95,180.95175272689156,141.06657794586016,225.26518193052237,284.99927885395226,114.80523761150911,380.76438167335107,106.25041224886161,291.8749038887188,114.19102878491388
e,-59.54,-28.0,-55.88,307.58180621276006,59.70209054913083,284.71874017134564,311.28483875695474,192.83915580374304,240.02243248276199,130.5873636996419,306.1684281836734,188.36967822110802
f,-57.52,-52.28,-61.24,266.83083808925346,243.53499931253518,437.0200066091679,200.17684164894683,177.22911909486095,331.6947736251907,272.4872828225722,209.61940432568645,184.06834754039727
a,-57.0,-52.76,-57.53,257.2447460220365,250.39865812686588,324.8626359869351,267.19927257963514,116.44475977053241,95.18525511422025,167.0885599686139,254.84922177828622,120.08082103132719
b,-44.24,-36.0,-50.08,104.8195912108081,94.87819711206384,179.08331757642094,282.4302600561864,103.1588979758168,325.7791408335839,49.82117200066756,285.5425696671756,99.32942154635103
c,-55.16,-42.88,-49.52,226.00711147521366,141.31183777855557,171.24322057684043,318.12914486986773,112.79086502387028,311.0112983340865,87.23697492030641,317.618106481204,110.95617826053976
d,-52.0,-43.0,-58.13,180.95175272689156,142.2971486426036,340.8240274687892,230.48543259574012,155.25474843209355,351.7157200725599,127.25230850138954,239.18937562934718,153.2442637006649
e,-59.88,-28.59,-56.0,315.0285656529961,61.776931676366246,287.4631242745907,313.83995779972946,196.40329151275,144.35275871027625,200.55331860364734,301.67132439545503,196.70125005214555
f,-58.0,-52.66,-60.76,275.9962983390512,248.95295530445364,420.56871844725754,216.0799248004083,168.18553482724033,389.4905399701117,240.5623193248351,228.53024680552977,173.38195415721324
a,-57.0,-53.24,-62.01,257.2447460220365,257.4557585920991,464.765323494827,175.14004452724242,181.0092062592043,131.48852520536155,140.6698196023351,172.00600644636518,178.11296860457387
b,-44.0,-36.0,-49.99,103.06443887395848,94.87819711206384,177.7995122276555,282.50801001000974,102.64450033395303,122.74984224895508,189.63645836119534,271.0378896276627,108.89024191231752
c,-54.19,-42.86,-50.05,211.09700087761914,141.14828389010006,178.65435577992645,310.53713745032076,110.39602908026592,394.0100135736543,28.1760320633322,316.5302203155887,104.4928988876928
d,-52.24,-43.0,-58.98,184.0332995254342,142.2971486426036,364.78753888703295,217.33192233913297,166.52577927365397,351.0363852729788,112.90181624821432,226.93147087553103,162.67575194860189
e,-60.43,-29.0,-55.61,327.4584071495836,63.26108690937249,278.63929025754254,324.6576286147629,198.04058265891197,119.13362436267727,229.55865965961516,309.9016690086207,200.30347877549022
f,-58.0,-53.0,-60.0,275.9962983390512,253.902690963479,395.77808500450413,232.94472010585505,152.42568519356197,423.3837863539948,234.40541336922203,246.6176298918198,158.3115648594662
a,-57.0,-52.72,-60.83,257.2447460220365,249.81937227204241,422.9287269582653,206.0884593911693,162.640081198554,156.98777120308944,105.54789161163373,202.5631885880157,158.5410464097149
b,-43.51,-36.0,-50.06,99.5717267488685,94.87819711206384,178.7972287569768,281.6217331304806,102.4245207527842,166.5592888905188,167.9685975376418,273.360621317447,107.13037374051098
c,-54.0,-42.78,-51.08,208.29377063422808,140.49595911432885,193.98695749709432,304.79612933837075,113.46187844318351,361.6802776729455,47.3079950958535,308.880227437322,108.71224331411443
d,-52.0,-43.0,-57.51,180.95175272689156,142.2971486426036,324.34366208546385,239.6206047332705,148.40336932894576,337.2316373592945,120.79338314585604,246.62876156529092,146.4210615088621
e,-60.1,-29.0,-55.7,319.94285763960414,63.26108690937249,280.65121147558744,319.6652747099009,195.70287776462536,171.360982029219,189.09449534377708,309.0175055591525,195.22841725370435
f,-57.23,-52.76,-61.65,261.44152286156606,250.39865812686588,451.58078419091083,187.02205435474735,179.29868658948917,393.70178785451094,245.98469402038864,201.860991587549,184.08652650885114
a,-57.0,-52.62,-58.3,257.2447460220365,248.37701401705544,345.4873594399939,255.6777865192688,126.34630794044031,66.0266031503422,164.36895592527395,242.0614441789528,129.07621124212278
b,-44.0,-35.76,-49.0,103.06443887395848,93.5688123359602,164.27078739611517,286.36448914055353,100.06057804263706,310.4945814509886,69.60608937202949,288.0969518215965,97.87404413247634
c,-54.28,-43.0,-51.18,212.43798339020526,142.2971486426036,195.54389953339978,305.74373345180726,114.2939727549969,331.66753410215426,72.04494484315136,307.6049785974838,111.26062902692655
d,-52.0,-43.0,-53.51,180.95175272689156,142.2971486426036,235.57858803801244,281.0385547274588,117.33990683330452,324.39051508201794,131.71390137751746,284.15108544214036,118.37191320961647
e,-60.25,-28.02,-54.78,323.33739202721557,59.77126963363061,260.7515585386725,330.4630781688454,190.87077188504733,255.47213085743383,124.4191846396825,325.0789703933066,186.09976257776498
f,-58.0,-52.47,-61.87,275.9962983390512,246.22907586010982,459.5928688865011,187.45695963794495,191.33877889395978,377.77507089555047,264.3696305604782,201.12118524630728,196.58215813384425
a,-56.86,-52.5,-57.48,254.72323950173293,246.6571723151991,323.5667553257909,266.8237363251642,117.43740786578611,50.83494888258332,197.57779521015462,251.31643909007724,123.19122880158123
b,-44.0,-36.0,-50.38,103.06443887395848,94.87819711206384,183.4299937823525,280.8130966178417,103.91568537807908,333.5262874040211,39.29265759772798,284.59773343816016,99.27596073363384
c,-54.24,-43.0,-51.0,211.84094269739703,142.2971486426036,192.75033412862905,306.43657808018645,113.45769955374344,311.3097541456062,85.64014195457692,306.78645637998227,111.46048877649832
d,-52.0,-43.24,-53.7,180.95175272689156,144.2884288081206,239.18399779272175,279.6121266790212,117.69638764950666,329.27542272221274,128.63943837385304,283.17779090879344,118.48206334244598
e,-59.84,-28.93,-54.94,314.1432019807832,63.005193784159786,264.1080854565073,324.11072545603116,187.81232704167616,253.43779697806008,124.932286522515,319.03663748434286,183.2977432522553
f,-58.0,-52.81,-59.24,275.9962983390512,251.12465476811346,372.44874784826953,247.87990576926222,142.97802625362127,366.0436600032689,258.1425907409063,256.3636816217825,151.24646997053614
a,-56.64,-52.31,-60.94,250.8107146717639,243.95841181786858,426.66409684177154,200.71980255029695,166.19803295910754,177.72317405418158,103.65830925498726,199.0687189097217,161.70788281768955
b,-44.24,-36.0,-49.56,104.8195912108081,94.87819711206384,171.79166269292799,284.5623094423335,101.55986093620649,146.07592347881138,182.14959594767896,274.6194342793336,107.34594358298291
c,-54.58,-43.0,-50.08,216.9697523603753,142.2971486426036,179.08331757642094,312.5041990042878,111.65609440616838,371.0558999749453,42.411839054723416,316.70802199585535,106.68458054995685
d,-52.0,-43.0,-56.64,180.95175272689156,142.2971486426036,302.55287043095836,251.0044145074349,139.86551199832246,351.38896372924205,116.96624522935385,258.2117008718098,138.22141861525114
e,-60.52,-29.0,-54.52,329.5385693298197,63.26108690937249,255.3879422331435,336.14388969822085,191.13421217507093,186.30080701901443,174.04644344668807,325.38564039629404,189.90736557857386
f,-58.0,-52.79,-60.0,275.9962983390512,250.83400386143754,395.77808500450413,232.94472010585505,154.36178392523232,415.0760785246319,245.04700573489072,246.02116330585667,160.87268991291472
a,-57.0,-54.52,-58.35,257.2447460220365,277.26235763218153,346.8710318364898,254.87945552385912,107.96596385233858,141.50379981541607,119.81620227189075,246.73944967859688,108.81677269132747
b,-43.62,-36.0,-49.48,100.34535655061916,94.87819711206384,170.69652935337461,284.10990453998613,100.75171946255443,264.73774774186154,56.05923779176243,282.7190462592845,97.54294364762055
c,-54.47,-42.71,-49.87,215.29698670111165,139.92764845426976,176.10207657863566,312.7840425893925,111.37827515875183,322.48035940137544,93.68666623378138,313.48020681471814,110.10807478670998
d,-52.0,-43.5,-56.32,180.95175272689156,146.47710673751567,294.91150094957084,254.80895285217116,135.50327788179732,343.8490389195006,126.21360666988312,261.201743407796,134.83630949697928
e,-59.77,-29.0,-54.91,312.5997986908799,63.26108690937249,263.4754621594892,323.5827624845185,186.95876441739046,197.13769888962412,161.89848097688466,314.5044153707973,185.15951701798198
f,-58.0,-52.74,-60.5,275.9962983390512,250.1088474864802,411.9176896729671,222.08147802611978,162.96329286271407,386.96378156124103,240.08121933780163,233.91949480467449,168.50011087147612
a,-57.35,-51.26,-57.84,263.6582552556905,229.5679897600596,333.01374410915344,265.51460149906507,134.38181592820118,130.65854068144228,141.76706870744613,255.83237195459026,134.9120532213498
b,-44.0,-36.0,-49.0,103.06443887395848,94.87819711206384,164.27078739611517,286.36448914055353,99.7521409860452,298.1097081934556,101.26352098492625,287.20775792825845,99.86065318779107
c,-54.0,-42.51,-50.27,208.29377063422808,138.3165390687388,181.82409612286315,308.6052441284402,111.36460428500793,317.8966063265168,65.59222875074062,309.2723339206023,108.07829557903122
d,-52.0,-44.35,-55.04,180.95175272689156,153.86675581866257,266.22782064737214,268.221903606904,122.66927013078978,331.0027303286219,123.8685553822248,272.7293641661563,122.75537493782105
e,-60.36,-29.0,-55.12,325.8495855048227,63.26108690937249,267.9358516390508,328.65694315010114,193.72727670831117,228.17147329320562,138.26024468254835,321.44241101012835,189.74492298265653
f,-57.52,-52.46,-60.86,266.83083808925346,246.08654221685188,423.9442088686455,209.5583366017931,168.6313849176139,385.584522134046,265.6991784788013,222.19644810993273,175.60053893959088
a,-57.28,-52.2,-59.1,262.36288735975654,242.40948854158816,368.30370056357384,244.32222401243803,141.8482376516139,98.67426219345784,148.51784685257127,233.86517083687932,142.32709404756739
b,-44.24,-36.0,-49.0,104.8195912108081,94.87819711206384,164.27078739611517,286.66854592488437,99.98018357429333,267.44799991494335,109.09593636363695,285.28857280902963,100.63466517817523
c,-54.21,-42.76,-50.46,211.39426358217665,140.33334952134172,184.60682088262263,308.83988029921835,112.11269688505087,340.4719210128894,58.63327310101929,311.11095864225354,108.2730470106303
d,-51.72,-47.16,-56.08,177.42176929408055,181.0540224187052,289.3073940583866,256.48309663548946,118.5100840051941,333.39118778940707,124.5907285919265,262.0048491460174,118.9466546443642
e,-59.01,-29.0,-55.66,296.32314110257056,63.26108690937249,279.75523700341904,307.95367610171235,186.2915414686392,202.85523462872538,129.74712099975793,300.40794750087343,182.23183473303015
f,-56.86,-52.6,-60.25,254.72323950173293,248.08954322137376,403.76725275614734,218.21327862000882,153.0094251430775,354.9025030574073,254.6364282929142,228.02712339075995,160.30591568601642
a,-57.87,-53.95,-58.72,273.4833434187985,268.2607032687778,357.2839197232836,255.95111652890898,124.07333036489986,137.0186097391442,124.78701555312483,247.4121467261678,124.12457065601463
b,-44.0,-36.0,-49.48,103.06443887395848,94.87819711206384,170.69652935337461,284.5708111892637,101.09739944951258,284.87510966705804,88.8407450437833,284.5926588370014,100.21741125555177
c,-54.57,-45.11,-49.61,216.81714721350596,160.7890988218985,172.47968607532212,314.38369434763456,103.15790552158018,322.72947565235955,79.07022824301053,314.9828944861409,101.42848810281286
d,-50.78,-45.79,-53.73,166.06708656245175,167.246345325913,239.75829555858343,275.0785307918198,105.699773424218,345.1747298582677,107.09839978760859,280.1112114547556,105.80019027916094
e,-59.65,-29.0,-55.83,309.9715855159013,63.26108690937249,283.58299395623396,313.05255780505024,192.8111050340705,236.1741670974987,110.97105874562311,307.5329376906307,186.93525407645717
f,-57.69,-52.74,-60.56,270.0415964080711,250.1088474864802,413.8981516926404,218.008986513363,161.95329536448295,346.99390415534486,280.82201978898,227.26968694323676,170.48768579943254
a,-56.68,-54.16,-55.24,251.51758559550817,271.5425874927373,270.518466648815,291.7340458881398,80.60661438582375,129.48503533609522,137.9713366525088,280.08509103950814,84.72521614071431
b,-44.05,-36.0,-50.0,103.42765552739979,94.87819711206384,177.9417015715377,282.52835897476695,102.72299031974838,357.19840483304284,-8.274457027785047,287.88942706257075,94.75373215253123
c,-53.66,-43.29,-49.68,203.37004697254164,144.70677336103947,173.44755056276318,309.39610267449297,105.97708018044351,285.97162691002575,121.72076449878244,307.7143009821146,107.10742585806237
d,-51.24,-45.75,-55.67,171.52983456995602,166.85942854751266,279.9789621031045,259.1952207727207,120.07910348595196,331.9027782864152,118.20042820835579,264.4153885367616,119.9442206696593
e,-59.38,-34.8,-55.14,304.138614994537,88.5095007100459,268.36456886255087,317.067296091677,180.53248469980923,211.67614056332678,134.05078111384157,309.50055156721004,177.19524853104548
f,-58.0,-52.5,-59.28,275.9962983390512,246.6571723151991,373.6415926144214,247.13826413784773,146.3140469495251,370.7192036465924,242.12074872995916,256.0109763940933,153.19265865531787
a,-56.92,-52.63,-54.31,255.8008445249688,248.5208743045401,251.13644067493402,301.9704668540105,90.61145872773494,185.77597670848542,116.43284536800472,293.62807780177764,92.46535087831343
b,-44.0,-36.0,-49.73,103.06443887395848,94.87819711206384,174.1422057546131,283.5806422794349,101.84002613188414,348.92995731392773,29.030258800152012,288.2725120026196,96.61252003307402
c,-53.88,-43.48,-50.32,206.54252052293756,146.30757458257918,182.552299271108,307.77872567899993,108.23333874541393,274.5332067570922,112.21470138545486,305.3918048125925,108.51918772207064
d,-51.1,-45.24,-55.3,169.84850345247742,162.00399543538836,271.8190943282029,262.4690784030348,118.90221568274502,328.28493935538023,120.85415745775384,267.19444461604945,119.04235879688095
e,-60.86,-28.41,-55.09,337.51691656138905,61.13639891805559,267.2940596183323,335.3929622148826,198.68029045438814,220.54635199347712,130.28524364341942,327.147346587178,193.76974702820524
f,-58.0,-52.41,-60.39,275.9962983390512,245.3751106639817,408.31142201680075,224.54644945623045,164.04642761219873,404.5914798137157,279.3182221118953,237.47310104084576,172.32257009762225
a,-57.14,-52.27,-55.49,259.7912129469908,243.39402517862516,275.9791464890088,292.77248752305576,103.23416289747757,122.94555232528292,135.3231081961922,280.57946216364525,105.53804551379118
b,-44.0,-36.0,-49.09,103.06443887395848,94.87819711206384,165.45690828510294,286.03857505094913,99.9965765532485,349.0718740052658,35.145755697332916,290.5641623009472,95.34049710181213
c,-53.64,-42.94,-49.04,203.084067924839,141.8036374192658,164.79689884127146,311.73760064766697,105.1153833387073,292.497687938253,95.45510759270583,310.3562370653499,104.42180674549655
d,-51.0,-45.24,-57.56,168.65765212288457,162.00399543538836,325.6426542481106,235.33522112820788,138.74872050706236,333.91103899438673,115.89026957560247,242.41264642394927,137.10755756927776
e,-60.01,-28.0,-56.56,317.92326693235526,59.70209054913083,300.6241637044932,308.9169298782631,202.70088264255895,161.31420519106587,174.07563426862816,298.319531043189,200.64568227674948
f,-57.61,-52.55,-60.81,268.5258668495332,247.37232103037195,422.2530907134047,211.50705712522537,167.51105210025574,376.42121333257694,269.2942077158401,223.3473608227533,174.81875388581986
a,-57.76,-52.13,-54.7,271.37487649990857,241.42893438682026,259.08932580502346,305.4308707076992,102.62233851445693,125.69458320726174,135.37642192376202,292.52638586289544,104.97397589853156
b,-44.0,-36.0,-49.3,103.06443887395848,94.87819711206384,168.25793668822953,285.259621084853,100.58079202782056,388.5143805926451,31.425923143093996,292.67297927619165,95.6156958311765
c,-53.7,-44.4,-49.82,203.94321376548965,154.31287141991868,175.39960344031286,309.02317796164766,102.95808172268408,278.9928563068106,97.18760815710957,306.86709787304295,102.54378036089527
d,-51.05,-44.74,-55.21,169.2520304424159,157.38095278243827,269.8704884395153,263.1801410652482,119.96175108877932,326.37337664710367,111.30046761419167,267.7172112484642,119.33989891363582
e,-59.92,-28.0,-55.16,315.9164245847822,59.70209054913083,268.7939720653874,322.96082325312017,190.57794219327963,220.4931842574535,138.3797218166634,315.603977771936,186.83027858487148
f,-58.0,-52.22,-60.54,275.9962983390512,242.69037764173729,413.2369419541209,221.17432208438754,168.2134300579212,379.20443525777614,262.81598547292344,232.52037372943255,175.00558794440047
a,-58.0,-54.55,-54.23,275.9962983390512,277.7444088766066,249.5355021622689,311.5883248812357,77.59875638237688,127.74466639683905,150.59658153097087,298.3889440677235,82.83976442495913
b,-44.24,-36.96,-49.48,104.8195912108081,100.3015512361299,170.69652935337461,284.8748679735946,100.00228092133776,391.6562760330388,-18.808075179646735,292.5414281388954,91.47208114347062
c,-54.04,-42.76,-48.46,208.88081417521508,140.33334952134172,157.3305071670835,315.7319217042075,105.62324065012147,272.36079187946564,118.16479741771639,312.6180146834895,106.52368391335112
d,-51.21,-45.38,-56.47,171.16815380247075,163.32261352262896,298.4690611826332,250.1789636607532,128.14610323979045,339.92241526951955,120.77440015677233,256.6222535901888,127.61683877106168
e,-59.47,-28.03,-55.96,306.0706394307641,59.805889230241995,286.5454028805315,309.64247367465896,192.89625966267684,188.73991263801693,150.7685225662298,300.96206034081,189.87162422334933
f,-57.52,-52.86,-60.04,266.83083808925346,251.85275633726687,397.04564683679024,227.96120873614018,151.24020004881322,363.6626937591292,259.17568055429194,237.70413700760716,158.98961888776734
a,-57.28,-52.03,-59.19,262.36288735975654,240.03501920186682,370.96304565867285,242.68391951615808,144.5089031385161,155.96035713147032,113.60877587427714,236.45744787793714,142.29037381686808
b,-44.0,-36.0,-49.0,103.06443887395848,94.87819711206384,164.27078739611517,286.36448914055353,99.7521409860452,248.663702024709,131.02818738926487,283.6576944095652,101.99766008754966
c,-54.89,-43.0,-50.97,221.75416417148094,142.2971486426036,192.28863545830234,310.16665833414686,116.033044768861,337.2715304031699,58.21390815522234,312.1127005924983,111.88181753174271
d,-51.76,-44.56,-52.32,177.92180490905565,155.74915183254004,214.20130285007505,288.1449754328554,105.63923138228401,337.67562225872854,131.06842945017235,291.7011158773177,107.46496566024265
e,-59.14,-29.0,-55.0,299.04596394841445,63.26108690937249,265.37789261810445,315.83588555284194,182.40624013147016,265.17725027321256,100.3966452328253,312.1987591811134,176.51821613133336
f,-58.0,-52.0,-61.4,275.9962983390512,239.6184161091893,442.64555080164286,200.19906087697396,185.796918539997,340.9706552283661,258.34751460269763,210.30600662037028,191.00581697888526
a,-57.83,-53.11,-56.85,272.7147394138999,255.525052325279,307.6748033397031,283.0912870695552,111.53188060752696,89.19936257283452,196.07562094866063,269.1704732150258,117.60184806444647
